# l                Dl               -dDl             +dDl
# Planck PR4 / NPIPE best-fit TE spectra (Tristram+2021)
# doi:10.1051/0004-6361/202039585
  1.10500000e+03  -6.67338504e+01  1.45390217e+01  1.45390217e+01
  1.10600000e+03  -6.60685283e+01  1.45492158e+01  1.45492158e+01
  1.10700000e+03  -6.53894142e+01  1.45592924e+01  1.45592924e+01
  1.10800000e+03  -6.46969154e+01  1.45692514e+01  1.45692514e+01
  1.10900000e+03  -6.39913635e+01  1.45790934e+01  1.45790934e+01
  1.11000000e+03  -6.32731639e+01  1.45888154e+01  1.45888154e+01
  1.11100000e+03  -6.25427207e+01  1.45984231e+01  1.45984231e+01
  1.11200000e+03  -6.18002889e+01  1.46079167e+01  1.46079167e+01
  1.11300000e+03  -6.10464938e+01  1.46172951e+01  1.46172951e+01
  1.11400000e+03  -6.02815143e+01  1.46265541e+01  1.46265541e+01
  1.11500000e+03  -5.95058254e+01  1.46356993e+01  1.46356993e+01
  1.11600000e+03  -5.87199016e+01  1.46447294e+01  1.46447294e+01
  1.11700000e+03  -5.79239935e+01  1.46536428e+01  1.46536428e+01
  1.11800000e+03  -5.71184997e+01  1.46624404e+01  1.46624404e+01
  1.11900000e+03  -5.63039665e+01  1.46711210e+01  1.46711210e+01
  1.12000000e+03  -5.54805680e+01  1.46796911e+01  1.46796911e+01
  1.12100000e+03  -5.46488493e+01  1.46881500e+01  1.46881500e+01
  1.12200000e+03  -5.38091317e+01  1.46964982e+01  1.46964982e+01
  1.12300000e+03  -5.29618104e+01  1.47047351e+01  1.47047351e+01
  1.12400000e+03  -5.21072797e+01  1.47128651e+01  1.47128651e+01
  1.12500000e+03  -5.12459334e+01  1.47208891e+01  1.47208891e+01
  1.12600000e+03  -5.03783136e+01  1.47288059e+01  1.47288059e+01
  1.12700000e+03  -4.95048128e+01  1.47366149e+01  1.47366149e+01
  1.12800000e+03  -4.86259719e+01  1.47443220e+01  1.47443220e+01
  1.12900000e+03  -4.77421083e+01  1.47520302e+01  1.47520302e+01
  1.13000000e+03  -4.68537619e+01  1.47596445e+01  1.47596445e+01
  1.13100000e+03  -4.59613977e+01  1.47671331e+01  1.47671331e+01
  1.13200000e+03  -4.50653320e+01  1.47745033e+01  1.47745033e+01
  1.13300000e+03  -4.41660290e+01  1.47817479e+01  1.47817479e+01
  1.13400000e+03  -4.32638784e+01  1.47888677e+01  1.47888677e+01
  1.13500000e+03  -4.23592695e+01  1.47958565e+01  1.47958565e+01
  1.13600000e+03  -4.14525172e+01  1.48027223e+01  1.48027223e+01
  1.13700000e+03  -4.05441586e+01  1.48094585e+01  1.48094585e+01
  1.13800000e+03  -3.96345081e+01  1.48160675e+01  1.48160675e+01
  1.13900000e+03  -3.87239539e+01  1.48225447e+01  1.48225447e+01
  1.14000000e+03  -3.78129584e+01  1.48288943e+01  1.48288943e+01
  1.14100000e+03  -3.69019838e+01  1.48351132e+01  1.48351132e+01
  1.14200000e+03  -3.59914178e+01  1.48412005e+01  1.48412005e+01
  1.14300000e+03  -3.50816481e+01  1.48471528e+01  1.48471528e+01
  1.14400000e+03  -3.41731365e+01  1.48529744e+01  1.48529744e+01
  1.14500000e+03  -3.32662705e+01  1.48586624e+01  1.48586624e+01
  1.14600000e+03  -3.23615118e+01  1.48642115e+01  1.48642115e+01
  1.14700000e+03  -3.14591737e+01  1.48696186e+01  1.48696186e+01
  1.14800000e+03  -3.05596434e+01  1.48748893e+01  1.48748893e+01
  1.14900000e+03  -2.96633829e+01  1.48800167e+01  1.48800167e+01
  1.15000000e+03  -2.87707054e+01  1.48850006e+01  1.48850006e+01
  1.15100000e+03  -2.78819969e+01  1.48898344e+01  1.48898344e+01
  1.15200000e+03  -2.69977117e+01  1.48945205e+01  1.48945205e+01
  1.15300000e+03  -2.61181540e+01  1.48991234e+01  1.48991234e+01
  1.15400000e+03  -2.52437023e+01  1.49036359e+01  1.49036359e+01
  1.15500000e+03  -2.43747356e+01  1.49080005e+01  1.49080005e+01
  1.15600000e+03  -2.35117072e+01  1.49122217e+01  1.49122217e+01
  1.15700000e+03  -2.26548479e+01  1.49162953e+01  1.49162953e+01
  1.15800000e+03  -2.18046857e+01  1.49202180e+01  1.49202180e+01
  1.15900000e+03  -2.09615264e+01  1.49239879e+01  1.49239879e+01
  1.16000000e+03  -2.01256758e+01  1.49276075e+01  1.49276075e+01
  1.16100000e+03  -1.92975144e+01  1.49310734e+01  1.49310734e+01
  1.16200000e+03  -1.84772747e+01  1.49343800e+01  1.49343800e+01
  1.16300000e+03  -1.76653379e+01  1.49375250e+01  1.49375250e+01
  1.16400000e+03  -1.68620858e+01  1.49405120e+01  1.49405120e+01
  1.16500000e+03  -1.60677519e+01  1.49433357e+01  1.49433357e+01
  1.16600000e+03  -1.52827190e+01  1.49459907e+01  1.49459907e+01
  1.16700000e+03  -1.45072215e+01  1.49484816e+01  1.49484816e+01
  1.16800000e+03  -1.37416431e+01  1.49508032e+01  1.49508032e+01
  1.16900000e+03  -1.29862195e+01  1.49529524e+01  1.49529524e+01
  1.17000000e+03  -1.22412611e+01  1.49549258e+01  1.49549258e+01
  1.17100000e+03  -1.15071531e+01  1.49567279e+01  1.49567279e+01
  1.17200000e+03  -1.07840588e+01  1.49583560e+01  1.49583560e+01
  1.17300000e+03  -1.00723646e+01  1.49598081e+01  1.49598081e+01
  1.17400000e+03  -9.37234637e+00  1.49610807e+01  1.49610807e+01
  1.17500000e+03  -8.68420624e+00  1.49621782e+01  1.49621782e+01
  1.17600000e+03  -8.00822139e+00  1.49630997e+01  1.49630997e+01
  1.17700000e+03  -7.34462510e+00  1.49638426e+01  1.49638426e+01
  1.17800000e+03  -6.69368857e+00  1.49644005e+01  1.49644005e+01
  1.17900000e+03  -6.05565401e+00  1.49647825e+01  1.49647825e+01
  1.18000000e+03  -5.43077930e+00  1.49649818e+01  1.49649818e+01
  1.18100000e+03  -4.81929337e+00  1.49649982e+01  1.49649982e+01
  1.18200000e+03  -4.22140373e+00  1.49648358e+01  1.49648358e+01
  1.18300000e+03  -3.63734916e+00  1.49644901e+01  1.49644901e+01
  1.18400000e+03  -3.06734330e+00  1.49639624e+01  1.49639624e+01
  1.18500000e+03  -2.51161555e+00  1.49632486e+01  1.49632486e+01
  1.18600000e+03  -1.97038875e+00  1.49623552e+01  1.49623552e+01
  1.18700000e+03  -1.44387555e+00  1.49612804e+01  1.49612804e+01
  1.18800000e+03  -9.32236767e-01  1.49600191e+01  1.49600191e+01
  1.18900000e+03  -4.35641626e-01  1.49585799e+01  1.49585799e+01
  1.19000000e+03  4.57619767e-02  1.49569593e+01  1.49569593e+01
  1.19100000e+03  5.11817718e-01  1.49551582e+01  1.49551582e+01
  1.19200000e+03  9.62360843e-01  1.49531775e+01  1.49531775e+01
  1.19300000e+03  1.39724785e+00  1.49510219e+01  1.49510219e+01
  1.19400000e+03  1.81631193e+00  1.49486882e+01  1.49486882e+01
  1.19500000e+03  2.21943720e+00  1.49461795e+01  1.49461795e+01
  1.19600000e+03  2.60651414e+00  1.49434934e+01  1.49434934e+01
  1.19700000e+03  2.97742471e+00  1.49406381e+01  1.49406381e+01
  1.19800000e+03  3.33207207e+00  1.49376372e+01  1.49376372e+01
  1.19900000e+03  3.67025427e+00  1.49344463e+01  1.49344463e+01
  1.20000000e+03  3.99200591e+00  1.49310959e+01  1.49310959e+01
  1.20100000e+03  4.29706375e+00  1.49275806e+01  1.49275806e+01
  1.20200000e+03  4.58553634e+00  1.49239043e+01  1.49239043e+01
  1.20300000e+03  4.85723431e+00  1.49200680e+01  1.49200680e+01
  1.20400000e+03  5.11218999e+00  1.49160786e+01  1.49160786e+01
  1.20500000e+03  5.35028594e+00  1.49119382e+01  1.49119382e+01
  1.20600000e+03  5.57155212e+00  1.49076456e+01  1.49076456e+01
  1.20700000e+03  5.77594297e+00  1.49032121e+01  1.49032121e+01
  1.20800000e+03  5.96333746e+00  1.48986383e+01  1.48986383e+01
  1.20900000e+03  6.13383618e+00  1.48939249e+01  1.48939249e+01
  1.21000000e+03  6.28731565e+00  1.48890792e+01  1.48890792e+01
  1.21100000e+03  6.42394828e+00  1.48841052e+01  1.48841052e+01
  1.21200000e+03  6.54368239e+00  1.48790084e+01  1.48790084e+01
  1.21300000e+03  6.64646506e+00  1.48737869e+01  1.48737869e+01
  1.21400000e+03  6.73231641e+00  1.48684566e+01  1.48684566e+01
  1.21500000e+03  6.80132958e+00  1.48630169e+01  1.48630169e+01
  1.21600000e+03  6.85344787e+00  1.48574732e+01  1.48574732e+01
  1.21700000e+03  6.88876190e+00  1.48518336e+01  1.48518336e+01
  1.21800000e+03  6.90728676e+00  1.48461027e+01  1.48461027e+01
  1.21900000e+03  6.90896195e+00  1.48402872e+01  1.48402872e+01
  1.22000000e+03  6.89402286e+00  1.48343909e+01  1.48343909e+01
  1.22100000e+03  6.86225792e+00  1.48284240e+01  1.48284240e+01
  1.22200000e+03  6.81389996e+00  1.48223916e+01  1.48223916e+01
  1.22300000e+03  6.74903200e+00  1.48162968e+01  1.48162968e+01
  1.22400000e+03  6.66766151e+00  1.48101541e+01  1.48101541e+01
  1.22500000e+03  6.57009181e+00  1.48039647e+01  1.48039647e+01
  1.22600000e+03  6.45632784e+00  1.47977328e+01  1.47977328e+01
  1.22700000e+03  6.32644755e+00  1.47914739e+01  1.47914739e+01
  1.22800000e+03  6.18075049e+00  1.47851932e+01  1.47851932e+01
  1.22900000e+03  6.01923782e+00  1.47788928e+01  1.47788928e+01
  1.23000000e+03  5.84205803e+00  1.47725897e+01  1.47725897e+01
  1.23100000e+03  5.64928406e+00  1.47662876e+01  1.47662876e+01
  1.23200000e+03  5.44121049e+00  1.47599983e+01  1.47599983e+01
  1.23300000e+03  5.21775921e+00  1.47537225e+01  1.47537225e+01
  1.23400000e+03  4.97922235e+00  1.47474808e+01  1.47474808e+01
  1.23500000e+03  4.72559365e+00  1.47412753e+01  1.47412753e+01
  1.23600000e+03  4.45708851e+00  1.47351151e+01  1.47351151e+01
  1.23700000e+03  4.17384683e+00  1.47290149e+01  1.47290149e+01
  1.23800000e+03  3.87608161e+00  1.47229799e+01  1.47229799e+01
  1.23900000e+03  3.56393037e+00  1.47170155e+01  1.47170155e+01
  1.24000000e+03  3.23760375e+00  1.47111376e+01  1.47111376e+01
  1.24100000e+03  2.89731122e+00  1.47053503e+01  1.47053503e+01
  1.24200000e+03  2.54326109e+00  1.46996575e+01  1.46996575e+01
  1.24300000e+03  2.17558624e+00  1.46940759e+01  1.46940759e+01
  1.24400000e+03  1.79441843e+00  1.46886113e+01  1.46886113e+01
  1.24500000e+03  1.40009628e+00  1.46832748e+01  1.46832748e+01
  1.24600000e+03  9.92771598e-01  1.46780685e+01  1.46780685e+01
  1.24700000e+03  5.72654518e-01  1.46730122e+01  1.46730122e+01
  1.24800000e+03  1.39946663e-01  1.46681087e+01  1.46681087e+01
  1.24900000e+03  -3.05151411e-01  1.46633679e+01  1.46633679e+01
  1.25000000e+03  -7.62410497e-01  1.46588037e+01  1.46588037e+01
  1.25100000e+03  -1.23157372e+00  1.46544228e+01  1.46544228e+01
  1.25200000e+03  -1.71235956e+00  1.46502345e+01  1.46502345e+01
  1.25300000e+03  -2.20448851e+00  1.46462528e+01  1.46462528e+01
  1.25400000e+03  -2.70769693e+00  1.46424857e+01  1.46424857e+01
  1.25500000e+03  -3.22169243e+00  1.46389377e+01  1.46389377e+01
  1.25600000e+03  -3.74621333e+00  1.46356244e+01  1.46356244e+01
  1.25700000e+03  -4.28098920e+00  1.46325525e+01  1.46325525e+01
  1.25800000e+03  -4.82574523e+00  1.46297198e+01  1.46297198e+01
  1.25900000e+03  -5.38021255e+00  1.46271436e+01  1.46271436e+01
  1.26000000e+03  -5.94411935e+00  1.46248316e+01  1.46248316e+01
  1.26100000e+03  -6.51720344e+00  1.46227876e+01  1.46227876e+01
  1.26200000e+03  -7.09919519e+00  1.46210232e+01  1.46210232e+01
  1.26300000e+03  -7.68983174e+00  1.46195481e+01  1.46195481e+01
  1.26400000e+03  -8.28882878e+00  1.46183638e+01  1.46183638e+01
  1.26500000e+03  -8.89590279e+00  1.46174846e+01  1.46174846e+01
  1.26600000e+03  -9.51073392e+00  1.46169183e+01  1.46169183e+01
  1.26700000e+03  -1.01330328e+01  1.46166710e+01  1.46166710e+01
  1.26800000e+03  -1.07624884e+01  1.46167480e+01  1.46167480e+01
  1.26900000e+03  -1.13987906e+01  1.46171636e+01  1.46171636e+01
  1.27000000e+03  -1.20416745e+01  1.46179237e+01  1.46179237e+01
  1.27100000e+03  -1.26907568e+01  1.46190315e+01  1.46190315e+01
  1.27200000e+03  -1.33458633e+01  1.46205011e+01  1.46205011e+01
  1.27300000e+03  -1.40065229e+01  1.46223352e+01  1.46223352e+01
  1.27400000e+03  -1.46725624e+01  1.46245302e+01  1.46245302e+01
  1.27500000e+03  -1.53435864e+01  1.46271008e+01  1.46271008e+01
  1.27600000e+03  -1.60193485e+01  1.46300508e+01  1.46300508e+01
  1.27700000e+03  -1.66995286e+01  1.46333784e+01  1.46333784e+01
  1.27800000e+03  -1.73837330e+01  1.46370974e+01  1.46370974e+01
  1.27900000e+03  -1.80717912e+01  1.46412081e+01  1.46412081e+01
  1.28000000e+03  -1.87633104e+01  1.46457095e+01  1.46457095e+01
  1.28100000e+03  -1.94580466e+01  1.46506168e+01  1.46506168e+01
  1.28200000e+03  -2.01556080e+01  1.46559309e+01  1.46559309e+01
  1.28300000e+03  -2.08557515e+01  1.46616495e+01  1.46616495e+01
  1.28400000e+03  -2.15580859e+01  1.46677856e+01  1.46677856e+01
  1.28500000e+03  -2.22623691e+01  1.46743399e+01  1.46743399e+01
  1.28600000e+03  -2.29682847e+01  1.46813115e+01  1.46813115e+01
  1.28700000e+03  -2.36755169e+01  1.46887146e+01  1.46887146e+01
  1.28800000e+03  -2.43836757e+01  1.46965473e+01  1.46965473e+01
  1.28900000e+03  -2.50924457e+01  1.47048081e+01  1.47048081e+01
  1.29000000e+03  -2.58015861e+01  1.47135011e+01  1.47135011e+01
  1.29100000e+03  -2.65107076e+01  1.47226259e+01  1.47226259e+01
  1.29200000e+03  -2.72195698e+01  1.47321806e+01  1.47321806e+01
  1.29300000e+03  -2.79277093e+01  1.47421699e+01  1.47421699e+01
  1.29400000e+03  -2.86350346e+01  1.47525925e+01  1.47525925e+01
  1.29500000e+03  -2.93410827e+01  1.47634433e+01  1.47634433e+01
  1.29600000e+03  -3.00456135e+01  1.47747289e+01  1.47747289e+01
  1.29700000e+03  -3.07483126e+01  1.47864478e+01  1.47864478e+01
  1.29800000e+03  -3.14488659e+01  1.47985939e+01  1.47985939e+01
  1.29900000e+03  -3.21470333e+01  1.48111745e+01  1.48111745e+01
  1.30000000e+03  -3.28424262e+01  1.48241808e+01  1.48241808e+01
  1.30100000e+03  -3.35348802e+01  1.48376204e+01  1.48376204e+01
  1.30200000e+03  -3.42239389e+01  1.48514895e+01  1.48514895e+01
  1.30300000e+03  -3.49095189e+01  1.48657803e+01  1.48657803e+01
  1.30400000e+03  -3.55911649e+01  1.48805033e+01  1.48805033e+01
  1.30500000e+03  -3.62687188e+01  1.48956540e+01  1.48956540e+01
  1.30600000e+03  -3.69417993e+01  1.49112170e+01  1.49112170e+01
  1.30700000e+03  -3.76101737e+01  1.49272020e+01  1.49272020e+01
  1.30800000e+03  -3.82736089e+01  1.49436026e+01  1.49436026e+01
  1.30900000e+03  -3.89317971e+01  1.49604051e+01  1.49604051e+01
  1.31000000e+03  -3.95843561e+01  1.49776188e+01  1.49776188e+01
  1.31100000e+03  -4.02312006e+01  1.49952329e+01  1.49952329e+01
  1.31200000e+03  -4.08719477e+01  1.50132381e+01  1.50132381e+01
  1.31300000e+03  -4.15062885e+01  1.50316399e+01  1.50316399e+01
  1.31400000e+03  -4.21341364e+01  1.50504285e+01  1.50504285e+01
  1.31500000e+03  -4.27550331e+01  1.50695960e+01  1.50695960e+01
  1.31600000e+03  -4.33688913e+01  1.50891443e+01  1.50891443e+01
  1.31700000e+03  -4.39754746e+01  1.51090661e+01  1.51090661e+01
  1.31800000e+03  -4.45744720e+01  1.51293507e+01  1.51293507e+01
  1.31900000e+03  -4.51656460e+01  1.51500022e+01  1.51500022e+01
  1.32000000e+03  -4.57488331e+01  1.51710093e+01  1.51710093e+01
  1.32100000e+03  -4.63237205e+01  1.51923730e+01  1.51923730e+01
  1.32200000e+03  -4.68901436e+01  1.52140836e+01  1.52140836e+01
  1.32300000e+03  -4.74478628e+01  1.52361287e+01  1.52361287e+01
  1.32400000e+03  -4.79966378e+01  1.52585113e+01  1.52585113e+01
  1.32500000e+03  -4.85362278e+01  1.52812178e+01  1.52812178e+01
  1.32600000e+03  -4.90664656e+01  1.53042420e+01  1.53042420e+01
  1.32700000e+03  -4.95871833e+01  1.53275792e+01  1.53275792e+01
  1.32800000e+03  -5.00980637e+01  1.53512249e+01  1.53512249e+01
  1.32900000e+03  -5.05989376e+01  1.53751631e+01  1.53751631e+01
  1.33000000e+03  -5.10897092e+01  1.53993929e+01  1.53993929e+01
  1.33100000e+03  -5.15701334e+01  1.54239098e+01  1.54239098e+01
  1.33200000e+03  -5.20400386e+01  1.54486984e+01  1.54486984e+01
  1.33300000e+03  -5.24992524e+01  1.54737546e+01  1.54737546e+01
  1.33400000e+03  -5.29475274e+01  1.54990769e+01  1.54990769e+01
  1.33500000e+03  -5.33846896e+01  1.55246474e+01  1.55246474e+01
  1.33600000e+03  -5.38107127e+01  1.55504655e+01  1.55504655e+01
  1.33700000e+03  -5.42253466e+01  1.55765235e+01  1.55765235e+01
  1.33800000e+03  -5.46284891e+01  1.56028149e+01  1.56028149e+01
  1.33900000e+03  -5.50198884e+01  1.56293251e+01  1.56293251e+01
  1.34000000e+03  -5.53995147e+01  1.56560541e+01  1.56560541e+01
  1.34100000e+03  -5.57671885e+01  1.56829923e+01  1.56829923e+01
  1.34200000e+03  -5.61226553e+01  1.57101277e+01  1.57101277e+01
  1.34300000e+03  -5.64659568e+01  1.57374538e+01  1.57374538e+01
  1.34400000e+03  -5.67968364e+01  1.57649648e+01  1.57649648e+01
  1.34500000e+03  -5.71151853e+01  1.57926531e+01  1.57926531e+01
  1.34600000e+03  -5.74208934e+01  1.58205081e+01  1.58205081e+01
  1.34700000e+03  -5.77138500e+01  1.58485188e+01  1.58485188e+01
  1.34800000e+03  -5.79938686e+01  1.58766886e+01  1.58766886e+01
  1.34900000e+03  -5.82608364e+01  1.59049982e+01  1.59049982e+01
  1.35000000e+03  -5.85148622e+01  1.59334439e+01  1.59334439e+01
  1.35100000e+03  -5.87558312e+01  1.59620160e+01  1.59620160e+01
  1.35200000e+03  -5.89836292e+01  1.59907152e+01  1.59907152e+01
  1.35300000e+03  -5.91982899e+01  1.60195234e+01  1.60195234e+01
  1.35400000e+03  -5.93997717e+01  1.60484341e+01  1.60484341e+01
  1.35500000e+03  -5.95879573e+01  1.60774413e+01  1.60774413e+01
  1.35600000e+03  -5.97628772e+01  1.61065415e+01  1.61065415e+01
  1.35700000e+03  -5.99244864e+01  1.61357194e+01  1.61357194e+01
  1.35800000e+03  -6.00726643e+01  1.61649730e+01  1.61649730e+01
  1.35900000e+03  -6.02075122e+01  1.61942957e+01  1.61942957e+01
  1.36000000e+03  -6.03288332e+01  1.62236735e+01  1.62236735e+01
  1.36100000e+03  -6.04366519e+01  1.62531067e+01  1.62531067e+01
  1.36200000e+03  -6.05309918e+01  1.62825820e+01  1.62825820e+01
  1.36300000e+03  -6.06117266e+01  1.63121018e+01  1.63121018e+01
  1.36400000e+03  -6.06789520e+01  1.63416488e+01  1.63416488e+01
  1.36500000e+03  -6.07326878e+01  1.63712172e+01  1.63712172e+01
  1.36600000e+03  -6.07728786e+01  1.64008032e+01  1.64008032e+01
  1.36700000e+03  -6.07995420e+01  1.64304027e+01  1.64304027e+01
  1.36800000e+03  -6.08126946e+01  1.64600015e+01  1.64600015e+01
  1.36900000e+03  -6.08123515e+01  1.64895977e+01  1.64895977e+01
  1.37000000e+03  -6.07986012e+01  1.65191836e+01  1.65191836e+01
  1.37100000e+03  -6.07714565e+01  1.65487484e+01  1.65487484e+01
  1.37200000e+03  -6.07309291e+01  1.65782868e+01  1.65782868e+01
  1.37300000e+03  -6.06771037e+01  1.66077924e+01  1.66077924e+01
  1.37400000e+03  -6.06100639e+01  1.66372639e+01  1.66372639e+01
  1.37500000e+03  -6.05298179e+01  1.66666907e+01  1.66666907e+01
  1.37600000e+03  -6.04363725e+01  1.66960643e+01  1.66960643e+01
  1.37700000e+03  -6.03298819e+01  1.67253836e+01  1.67253836e+01
  1.37800000e+03  -6.02103507e+01  1.67546452e+01  1.67546452e+01
  1.37900000e+03  -6.00778565e+01  1.67838384e+01  1.67838384e+01
  1.38000000e+03  -5.99323271e+01  1.68129577e+01  1.68129577e+01
  1.38100000e+03  -5.97739863e+01  1.68420046e+01  1.68420046e+01
  1.38200000e+03  -5.96027595e+01  1.68709625e+01  1.68709625e+01
  1.38300000e+03  -5.94187197e+01  1.68998330e+01  1.68998330e+01
  1.38400000e+03  -5.92220128e+01  1.69286083e+01  1.69286083e+01
  1.38500000e+03  -5.90127836e+01  1.69572898e+01  1.69572898e+01
  1.38600000e+03  -5.87912501e+01  1.69858606e+01  1.69858606e+01
  1.38700000e+03  -5.85574061e+01  1.70143165e+01  1.70143165e+01
  1.38800000e+03  -5.83115417e+01  1.70426579e+01  1.70426579e+01
  1.38900000e+03  -5.80537227e+01  1.70708791e+01  1.70708791e+01
  1.39000000e+03  -5.77840882e+01  1.70989691e+01  1.70989691e+01
  1.39100000e+03  -5.75028504e+01  1.71269267e+01  1.71269267e+01
  1.39200000e+03  -5.72099976e+01  1.71547469e+01  1.71547469e+01
  1.39300000e+03  -5.69057399e+01  1.71824311e+01  1.71824311e+01
  1.39400000e+03  -5.65901376e+01  1.72099685e+01  1.72099685e+01
  1.39500000e+03  -5.62633986e+01  1.72373573e+01  1.72373573e+01
  1.39600000e+03  -5.59255068e+01  1.72645942e+01  1.72645942e+01
  1.39700000e+03  -5.55767421e+01  1.72916774e+01  1.72916774e+01
  1.39800000e+03  -5.52170864e+01  1.73186004e+01  1.73186004e+01
  1.39900000e+03  -5.48468919e+01  1.73453566e+01  1.73453566e+01
  1.40000000e+03  -5.44662870e+01  1.73719473e+01  1.73719473e+01
  1.40100000e+03  -5.40754723e+01  1.73983712e+01  1.73983712e+01
  1.40200000e+03  -5.36744958e+01  1.74246114e+01  1.74246114e+01
  1.40300000e+03  -5.32637009e+01  1.74506728e+01  1.74506728e+01
  1.40400000e+03  -5.28432069e+01  1.74765469e+01  1.74765469e+01
  1.40500000e+03  -5.24131324e+01  1.75022384e+01  1.75022384e+01
  1.40600000e+03  -5.19736692e+01  1.75277311e+01  1.75277311e+01
  1.40700000e+03  -5.15250825e+01  1.75530271e+01  1.75530271e+01
  1.40800000e+03  -5.10674138e+01  1.75781236e+01  1.75781236e+01
  1.40900000e+03  -5.06009265e+01  1.76030222e+01  1.76030222e+01
  1.41000000e+03  -5.01258088e+01  1.76277099e+01  1.76277099e+01
  1.41100000e+03  -4.96421739e+01  1.76521935e+01  1.76521935e+01
  1.41200000e+03  -4.91503568e+01  1.76764672e+01  1.76764672e+01
  1.41300000e+03  -4.86503948e+01  1.77005342e+01  1.77005342e+01
  1.41400000e+03  -4.81427698e+01  1.77243819e+01  1.77243819e+01
  1.41500000e+03  -4.76275175e+01  1.77480139e+01  1.77480139e+01
  1.41600000e+03  -4.71049697e+01  1.77714284e+01  1.77714284e+01
  1.41700000e+03  -4.65753092e+01  1.77946256e+01  1.77946256e+01
  1.41800000e+03  -4.60388664e+01  1.78175930e+01  1.78175930e+01
  1.41900000e+03  -4.54956738e+01  1.78403344e+01  1.78403344e+01
  1.42000000e+03  -4.49461348e+01  1.78628440e+01  1.78628440e+01
  1.42100000e+03  -4.43904292e+01  1.78851237e+01  1.78851237e+01
  1.42200000e+03  -4.38286618e+01  1.79071654e+01  1.79071654e+01
  1.42300000e+03  -4.32611599e+01  1.79289655e+01  1.79289655e+01
  1.42400000e+03  -4.26880269e+01  1.79506051e+01  1.79506051e+01
  1.42500000e+03  -4.21095888e+01  1.79720196e+01  1.79720196e+01
  1.42600000e+03  -4.15260967e+01  1.79931827e+01  1.79931827e+01
  1.42700000e+03  -4.09376523e+01  1.80141024e+01  1.80141024e+01
  1.42800000e+03  -4.03445057e+01  1.80347749e+01  1.80347749e+01
  1.42900000e+03  -3.97470548e+01  1.80552002e+01  1.80552002e+01
  1.43000000e+03  -3.91453258e+01  1.80753747e+01  1.80753747e+01
  1.43100000e+03  -3.85397157e+01  1.80952987e+01  1.80952987e+01
  1.43200000e+03  -3.79303241e+01  1.81149700e+01  1.81149700e+01
  1.43300000e+03  -3.73174727e+01  1.81343953e+01  1.81343953e+01
  1.43400000e+03  -3.67013345e+01  1.81535598e+01  1.81535598e+01
  1.43500000e+03  -3.60822307e+01  1.81724680e+01  1.81724680e+01
  1.43600000e+03  -3.54603334e+01  1.81911176e+01  1.81911176e+01
  1.43700000e+03  -3.48359631e+01  1.82095118e+01  1.82095118e+01
  1.43800000e+03  -3.42092171e+01  1.82276410e+01  1.82276410e+01
  1.43900000e+03  -3.35804895e+01  1.82455071e+01  1.82455071e+01
  1.44000000e+03  -3.29498770e+01  1.82631086e+01  1.82631086e+01
  1.44100000e+03  -3.23176990e+01  1.82804462e+01  1.82804462e+01
  1.44200000e+03  -3.16841259e+01  1.82975182e+01  1.82975182e+01
  1.44300000e+03  -3.10494024e+01  1.83143196e+01  1.83143196e+01
  1.44400000e+03  -3.04138473e+01  1.83308537e+01  1.83308537e+01
  1.44500000e+03  -2.97775562e+01  1.83471250e+01  1.83471250e+01
  1.44600000e+03  -2.91407734e+01  1.83631315e+01  1.83631315e+01
  1.44700000e+03  -2.85038915e+01  1.83788667e+01  1.83788667e+01
  1.44800000e+03  -2.78669317e+01  1.83943406e+01  1.83943406e+01
  1.44900000e+03  -2.72303607e+01  1.84095454e+01  1.84095454e+01
  1.45000000e+03  -2.65942738e+01  1.84244880e+01  1.84244880e+01
  1.45100000e+03  -2.59589882e+01  1.84391592e+01  1.84391592e+01
  1.45200000e+03  -2.53247418e+01  1.84535599e+01  1.84535599e+01
  1.45300000e+03  -2.46917719e+01  1.84676961e+01  1.84676961e+01
  1.45400000e+03  -2.40603154e+01  1.84815670e+01  1.84815670e+01
  1.45500000e+03  -2.34305353e+01  1.84951620e+01  1.84951620e+01
  1.45600000e+03  -2.28025945e+01  1.85084907e+01  1.85084907e+01
  1.45700000e+03  -2.21768049e+01  1.85215494e+01  1.85215494e+01
  1.45800000e+03  -2.15533295e+01  1.85343386e+01  1.85343386e+01
  1.45900000e+03  -2.09323320e+01  1.85468615e+01  1.85468615e+01
  1.46000000e+03  -2.03141245e+01  1.85591126e+01  1.85591126e+01
  1.46100000e+03  -1.96987967e+01  1.85710972e+01  1.85710972e+01
  1.46200000e+03  -1.90866611e+01  1.85828179e+01  1.85828179e+01
  1.46300000e+03  -1.84778821e+01  1.85942759e+01  1.85942759e+01
  1.46400000e+03  -1.78726245e+01  1.86054721e+01  1.86054721e+01
  1.46500000e+03  -1.72710531e+01  1.86164091e+01  1.86164091e+01
  1.46600000e+03  -1.66735562e+01  1.86270805e+01  1.86270805e+01
  1.46700000e+03  -1.60801508e+01  1.86374939e+01  1.86374939e+01
  1.46800000e+03  -1.54911515e+01  1.86476533e+01  1.86476533e+01
  1.46900000e+03  -1.49067247e+01  1.86575559e+01  1.86575559e+01
  1.47000000e+03  -1.43269630e+01  1.86671992e+01  1.86671992e+01
  1.47100000e+03  -1.37521823e+01  1.86765919e+01  1.86765919e+01
  1.47200000e+03  -1.31824759e+01  1.86857314e+01  1.86857314e+01
