# l                Dl               -dDl             +dDl
# Planck PR4 / NPIPE best-fit EE spectra (Tristram+2021)
# doi:10.1051/0004-6361/202039585
  1.49900000e+03  1.27300982e+01  2.71857643e+01  2.71857643e+01
  1.50000000e+03  1.28080149e+01  2.72646131e+01  2.72646131e+01
  1.50100000e+03  1.28875310e+01  2.73437423e+01  2.73437423e+01
  1.50200000e+03  1.29685824e+01  2.74231463e+01  2.74231463e+01
  1.50300000e+03  1.30511797e+01  2.75028280e+01  2.75028280e+01
  1.50400000e+03  1.31351853e+01  2.75827852e+01  2.75827852e+01
  1.50500000e+03  1.32206843e+01  2.76630177e+01  2.76630177e+01
  1.50600000e+03  1.33074652e+01  2.77435238e+01  2.77435238e+01
  1.50700000e+03  1.33956135e+01  2.78243045e+01  2.78243045e+01
  1.50800000e+03  1.34850666e+01  2.79053574e+01  2.79053574e+01
  1.50900000e+03  1.35756874e+01  2.79866836e+01  2.79866836e+01
  1.51000000e+03  1.36674878e+01  2.80682778e+01  2.80682778e+01
  1.51100000e+03  1.37604055e+01  2.81501448e+01  2.81501448e+01
  1.51200000e+03  1.38544526e+01  2.82322865e+01  2.82322865e+01
  1.51300000e+03  1.39494927e+01  2.83146979e+01  2.83146979e+01
  1.51400000e+03  1.40454639e+01  2.83973701e+01  2.83973701e+01
  1.51500000e+03  1.41424530e+01  2.84803097e+01  2.84803097e+01
  1.51600000e+03  1.42403240e+01  2.85635131e+01  2.85635131e+01
  1.51700000e+03  1.43390154e+01  2.86469819e+01  2.86469819e+01
  1.51800000e+03  1.44384657e+01  2.87307131e+01  2.87307131e+01
  1.51900000e+03  1.45386877e+01  2.88147088e+01  2.88147088e+01
  1.52000000e+03  1.46395460e+01  2.88989658e+01  2.88989658e+01
  1.52100000e+03  1.47410537e+01  2.89834829e+01  2.89834829e+01
  1.52200000e+03  1.48432240e+01  2.90682593e+01  2.90682593e+01
  1.52300000e+03  1.49458472e+01  2.91532957e+01  2.91532957e+01
  1.52400000e+03  1.50489368e+01  2.92385891e+01  2.92385891e+01
  1.52500000e+03  1.51524318e+01  2.93241401e+01  2.93241401e+01
  1.52600000e+03  1.52563458e+01  2.94099471e+01  2.94099471e+01
  1.52700000e+03  1.53606180e+01  2.94960094e+01  2.94960094e+01
  1.52800000e+03  1.54651134e+01  2.95823335e+01  2.95823335e+01
  1.52900000e+03  1.55698457e+01  2.96689120e+01  2.96689120e+01
  1.53000000e+03  1.56747541e+01  2.97557371e+01  2.97557371e+01
  1.53100000e+03  1.57797782e+01  2.98428143e+01  2.98428143e+01
  1.53200000e+03  1.58849317e+01  2.99301410e+01  2.99301410e+01
  1.53300000e+03  1.59900054e+01  3.00177194e+01  3.00177194e+01
  1.53400000e+03  1.60950875e+01  3.01055465e+01  3.01055465e+01
  1.53500000e+03  1.62001173e+01  3.01936215e+01  3.01936215e+01
  1.53600000e+03  1.63049602e+01  3.02819435e+01  3.02819435e+01
  1.53700000e+03  1.64095556e+01  3.03705127e+01  3.03705127e+01
  1.53800000e+03  1.65139915e+01  3.04593272e+01  3.04593272e+01
  1.53900000e+03  1.66180589e+01  3.05483844e+01  3.05483844e+01
  1.54000000e+03  1.67218458e+01  3.06376890e+01  3.06376890e+01
  1.54100000e+03  1.68252173e+01  3.07272343e+01  3.07272343e+01
  1.54200000e+03  1.69281871e+01  3.08170226e+01  3.08170226e+01
  1.54300000e+03  1.70306203e+01  3.09070524e+01  3.09070524e+01
  1.54400000e+03  1.71326048e+01  3.09973291e+01  3.09973291e+01
  1.54500000e+03  1.72339312e+01  3.10878468e+01  3.10878468e+01
  1.54600000e+03  1.73346131e+01  3.11785997e+01  3.11785997e+01
  1.54700000e+03  1.74346639e+01  3.12695896e+01  3.12695896e+01
  1.54800000e+03  1.75340227e+01  3.13608164e+01  3.13608164e+01
  1.54900000e+03  1.76325543e+01  3.14522839e+01  3.14522839e+01
  1.55000000e+03  1.77302718e+01  3.15439839e+01  3.15439839e+01
  1.55100000e+03  1.78271144e+01  3.16359239e+01  3.16359239e+01
  1.55200000e+03  1.79230222e+01  3.17280993e+01  3.17280993e+01
  1.55300000e+03  1.80180097e+01  3.18205094e+01  3.18205094e+01
  1.55400000e+03  1.81120170e+01  3.19131517e+01  3.19131517e+01
  1.55500000e+03  1.82049099e+01  3.20060298e+01  3.20060298e+01
  1.55600000e+03  1.82967769e+01  3.20991394e+01  3.20991394e+01
  1.55700000e+03  1.83875578e+01  3.21924839e+01  3.21924839e+01
  1.55800000e+03  1.84771180e+01  3.22860582e+01  3.22860582e+01
  1.55900000e+03  1.85655457e+01  3.23798636e+01  3.23798636e+01
  1.56000000e+03  1.86527061e+01  3.24739077e+01  3.24739077e+01
  1.56100000e+03  1.87386127e+01  3.25681834e+01  3.25681834e+01
  1.56200000e+03  1.88232047e+01  3.26626830e+01  3.26626830e+01
  1.56300000e+03  1.89064954e+01  3.27574112e+01  3.27574112e+01
  1.56400000e+03  1.89884238e+01  3.28523694e+01  3.28523694e+01
  1.56500000e+03  1.90689286e+01  3.29475560e+01  3.29475560e+01
  1.56600000e+03  1.91479483e+01  3.30429748e+01  3.30429748e+01
  1.56700000e+03  1.92255700e+01  3.31386186e+01  3.31386186e+01
  1.56800000e+03  1.93016575e+01  3.32344931e+01  3.32344931e+01
  1.56900000e+03  1.93761491e+01  3.33305965e+01  3.33305965e+01
  1.57000000e+03  1.94491312e+01  3.34269275e+01  3.34269275e+01
  1.57100000e+03  1.95203929e+01  3.35234866e+01  3.35234866e+01
  1.57200000e+03  1.95900947e+01  3.36202729e+01  3.36202729e+01
  1.57300000e+03  1.96580996e+01  3.37172867e+01  3.37172867e+01
  1.57400000e+03  1.97243448e+01  3.38145278e+01  3.38145278e+01
  1.57500000e+03  1.97889158e+01  3.39119959e+01  3.39119959e+01
  1.57600000e+03  1.98517495e+01  3.40096981e+01  3.40096981e+01
  1.57700000e+03  1.99127824e+01  3.41076285e+01  3.41076285e+01
  1.57800000e+03  1.99720995e+01  3.42057802e+01  3.42057802e+01
  1.57900000e+03  2.00295626e+01  3.43041577e+01  3.43041577e+01
  1.58000000e+03  2.00851820e+01  3.44027638e+01  3.44027638e+01
  1.58100000e+03  2.01389677e+01  3.45015969e+01  3.45015969e+01
  1.58200000e+03  2.01909295e+01  3.46006569e+01  3.46006569e+01
  1.58300000e+03  2.02409285e+01  3.46999444e+01  3.46999444e+01
  1.58400000e+03  2.02890481e+01  3.47994614e+01  3.47994614e+01
  1.58500000e+03  2.03351491e+01  3.48992074e+01  3.48992074e+01
  1.58600000e+03  2.03793146e+01  3.49991812e+01  3.49991812e+01
  1.58700000e+03  2.04214790e+01  3.50993853e+01  3.50993853e+01
  1.58800000e+03  2.04615763e+01  3.51998170e+01  3.51998170e+01
  1.58900000e+03  2.04996892e+01  3.53004820e+01  3.53004820e+01
  1.59000000e+03  2.05357512e+01  3.54013712e+01  3.54013712e+01
  1.59100000e+03  2.05697701e+01  3.55024967e+01  3.55024967e+01
  1.59200000e+03  2.06016789e+01  3.56038590e+01  3.56038590e+01
  1.59300000e+03  2.06314851e+01  3.57054521e+01  3.57054521e+01
  1.59400000e+03  2.06591953e+01  3.58072696e+01  3.58072696e+01
  1.59500000e+03  2.06847422e+01  3.59093181e+01  3.59093181e+01
  1.59600000e+03  2.07082065e+01  3.60116002e+01  3.60116002e+01
  1.59700000e+03  2.07295200e+01  3.61141162e+01  3.61141162e+01
  1.59800000e+03  2.07486886e+01  3.62168675e+01  3.62168675e+01
  1.59900000e+03  2.07657182e+01  3.63198509e+01  3.63198509e+01
  1.60000000e+03  2.07805397e+01  3.64230723e+01  3.64230723e+01
  1.60100000e+03  2.07932327e+01  3.65265294e+01  3.65265294e+01
  1.60200000e+03  2.08037278e+01  3.66302252e+01  3.66302252e+01
  1.60300000e+03  2.08119556e+01  3.67341590e+01  3.67341590e+01
  1.60400000e+03  2.08180689e+01  3.68383322e+01  3.68383322e+01
  1.60500000e+03  2.08219235e+01  3.69427441e+01  3.69427441e+01
  1.60600000e+03  2.08235976e+01  3.70473961e+01  3.70473961e+01
  1.60700000e+03  2.08230204e+01  3.71522921e+01  3.71522921e+01
  1.60800000e+03  2.08201956e+01  3.72574367e+01  3.72574367e+01
  1.60900000e+03  2.08151261e+01  3.73628263e+01  3.73628263e+01
  1.61000000e+03  2.08078891e+01  3.74684538e+01  3.74684538e+01
  1.61100000e+03  2.07985614e+01  3.75743248e+01  3.75743248e+01
  1.61200000e+03  2.07869969e+01  3.76804430e+01  3.76804430e+01
  1.61300000e+03  2.07732719e+01  3.77868063e+01  3.77868063e+01
  1.61400000e+03  2.07574624e+01  3.78934226e+01  3.78934226e+01
  1.61500000e+03  2.07395700e+01  3.80002873e+01  3.80002873e+01
  1.61600000e+03  2.07195216e+01  3.81074025e+01  3.81074025e+01
  1.61700000e+03  2.06973182e+01  3.82147701e+01  3.82147701e+01
  1.61800000e+03  2.06730348e+01  3.83223920e+01  3.83223920e+01
  1.61900000e+03  2.06465975e+01  3.84302688e+01  3.84302688e+01
  1.62000000e+03  2.06181552e+01  3.85384044e+01  3.85384044e+01
  1.62100000e+03  2.05874849e+01  3.86467985e+01  3.86467985e+01
  1.62200000e+03  2.05548090e+01  3.87554506e+01  3.87554506e+01
  1.62300000e+03  2.05200528e+01  3.88643621e+01  3.88643621e+01
  1.62400000e+03  2.04832153e+01  3.89735472e+01  3.89735472e+01
  1.62500000e+03  2.04443697e+01  3.90829952e+01  3.90829952e+01
  1.62600000e+03  2.04035889e+01  3.91926997e+01  3.91926997e+01
  1.62700000e+03  2.03607226e+01  3.93026724e+01  3.93026724e+01
  1.62800000e+03  2.03159177e+01  3.94129141e+01  3.94129141e+01
  1.62900000e+03  2.02691718e+01  3.95234215e+01  3.95234215e+01
  1.63000000e+03  2.02204084e+01  3.96341999e+01  3.96341999e+01
  1.63100000e+03  2.01697734e+01  3.97452533e+01  3.97452533e+01
  1.63200000e+03  2.01171895e+01  3.98565804e+01  3.98565804e+01
  1.63300000e+03  2.00627279e+01  3.99681856e+01  3.99681856e+01
  1.63400000e+03  2.00063853e+01  4.00800659e+01  4.00800659e+01
  1.63500000e+03  1.99480837e+01  4.01922298e+01  4.01922298e+01
  1.63600000e+03  1.98879678e+01  4.03046699e+01  4.03046699e+01
  1.63700000e+03  1.98261079e+01  4.04173974e+01  4.04173974e+01
  1.63800000e+03  1.97623510e+01  4.05304103e+01  4.05304103e+01
  1.63900000e+03  1.96968411e+01  4.06437082e+01  4.06437082e+01
  1.64000000e+03  1.96296478e+01  4.07573082e+01  4.07573082e+01
  1.64100000e+03  1.95607660e+01  4.08711966e+01  4.08711966e+01
  1.64200000e+03  1.94901905e+01  4.09853713e+01  4.09853713e+01
  1.64300000e+03  1.94179902e+01  4.10998409e+01  4.10998409e+01
  1.64400000e+03  1.93442337e+01  4.12146059e+01  4.12146059e+01
  1.64500000e+03  1.92688407e+01  4.13296696e+01  4.13296696e+01
  1.64600000e+03  1.91918053e+01  4.14450295e+01  4.14450295e+01
  1.64700000e+03  1.91133440e+01  4.15606956e+01  4.15606956e+01
  1.64800000e+03  1.90333017e+01  4.16766642e+01  4.16766642e+01
  1.64900000e+03  1.89517461e+01  4.17929375e+01  4.17929375e+01
  1.65000000e+03  1.88686702e+01  4.19095225e+01  4.19095225e+01
  1.65100000e+03  1.87842154e+01  4.20264163e+01  4.20264163e+01
  1.65200000e+03  1.86983736e+01  4.21436238e+01  4.21436238e+01
  1.65300000e+03  1.86111361e+01  4.22611454e+01  4.22611454e+01
  1.65400000e+03  1.85224944e+01  4.23789847e+01  4.23789847e+01
  1.65500000e+03  1.84325881e+01  4.24971404e+01  4.24971404e+01
  1.65600000e+03  1.83414082e+01  4.26156309e+01  4.26156309e+01
  1.65700000e+03  1.82490197e+01  4.27344422e+01  4.27344422e+01
  1.65800000e+03  1.81553390e+01  4.28535727e+01  4.28535727e+01
  1.65900000e+03  1.80605052e+01  4.29730309e+01  4.29730309e+01
  1.66000000e+03  1.79645827e+01  4.30928173e+01  4.30928173e+01
  1.66100000e+03  1.78674877e+01  4.32129371e+01  4.32129371e+01
  1.66200000e+03  1.77693585e+01  4.33333922e+01  4.33333922e+01
  1.66300000e+03  1.76701851e+01  4.34541784e+01  4.34541784e+01
  1.66400000e+03  1.75700316e+01  4.35753081e+01  4.35753081e+01
  1.66500000e+03  1.74688875e+01  4.36967759e+01  4.36967759e+01
  1.66600000e+03  1.73667423e+01  4.38185880e+01  4.38185880e+01
  1.66700000e+03  1.72638083e+01  4.39407435e+01  4.39407435e+01
  1.66800000e+03  1.71599262e+01  4.40632478e+01  4.40632478e+01
  1.66900000e+03  1.70551593e+01  4.41861028e+01  4.41861028e+01
  1.67000000e+03  1.69496452e+01  4.43093097e+01  4.43093097e+01
  1.67100000e+03  1.68432987e+01  4.44328723e+01  4.44328723e+01
  1.67200000e+03  1.67362570e+01  4.45568000e+01  4.45568000e+01
  1.67300000e+03  1.66285090e+01  4.46810889e+01  4.46810889e+01
  1.67400000e+03  1.65201176e+01  4.48057330e+01  4.48057330e+01
  1.67500000e+03  1.64111455e+01  4.49307379e+01  4.49307379e+01
  1.67600000e+03  1.63016556e+01  4.50561100e+01  4.50561100e+01
  1.67700000e+03  1.61917106e+01  4.51818506e+01  4.51818506e+01
  1.67800000e+03  1.60812245e+01  4.53079661e+01  4.53079661e+01
  1.67900000e+03  1.59703342e+01  4.54344492e+01  4.54344492e+01
  1.68000000e+03  1.58591022e+01  4.55613115e+01  4.55613115e+01
  1.68100000e+03  1.57474423e+01  4.56885503e+01  4.56885503e+01
  1.68200000e+03  1.56354913e+01  4.58161686e+01  4.58161686e+01
  1.68300000e+03  1.55232372e+01  4.59441717e+01  4.59441717e+01
  1.68400000e+03  1.54106680e+01  4.60725578e+01  4.60725578e+01
  1.68500000e+03  1.52979205e+01  4.62013323e+01  4.62013323e+01
  1.68600000e+03  1.51849824e+01  4.63304975e+01  4.63304975e+01
  1.68700000e+03  1.50718418e+01  4.64600531e+01  4.64600531e+01
  1.68800000e+03  1.49586352e+01  4.65900173e+01  4.65900173e+01
  1.68900000e+03  1.48452763e+01  4.67203775e+01  4.67203775e+01
  1.69000000e+03  1.47319757e+01  4.68511285e+01  4.68511285e+01
  1.69100000e+03  1.46186472e+01  4.69822803e+01  4.69822803e+01
  1.69200000e+03  1.45053529e+01  4.71138361e+01  4.71138361e+01
  1.69300000e+03  1.43920808e+01  4.72458002e+01  4.72458002e+01
  1.69400000e+03  1.42789674e+01  4.73781706e+01  4.73781706e+01
  1.69500000e+03  1.41660007e+01  4.75109533e+01  4.75109533e+01
  1.69600000e+03  1.40530943e+01  4.76441524e+01  4.76441524e+01
  1.69700000e+03  1.39404591e+01  4.77777654e+01  4.77777654e+01
  1.69800000e+03  1.38280090e+01  4.79117950e+01  4.79117950e+01
  1.69900000e+03  1.37158063e+01  4.80462468e+01  4.80462468e+01
  1.70000000e+03  1.36039876e+01  4.81811224e+01  4.81811224e+01
  1.70100000e+03  1.34923924e+01  4.83164217e+01  4.83164217e+01
  1.70200000e+03  1.33812307e+01  4.84521485e+01  4.84521485e+01
  1.70300000e+03  1.32705635e+01  4.85883053e+01  4.85883053e+01
  1.70400000e+03  1.31602294e+01  4.87249063e+01  4.87249063e+01
  1.70500000e+03  1.30505125e+01  4.88619422e+01  4.88619422e+01
  1.70600000e+03  1.29412513e+01  4.89994062e+01  4.89994062e+01
  1.70700000e+03  1.28325074e+01  4.91373090e+01  4.91373090e+01
  1.70800000e+03  1.27244167e+01  4.92756523e+01  4.92756523e+01
  1.70900000e+03  1.26168921e+01  4.94144413e+01  4.94144413e+01
  1.71000000e+03  1.25100697e+01  4.95536746e+01  4.95536746e+01
  1.71100000e+03  1.24038629e+01  4.96933567e+01  4.96933567e+01
  1.71200000e+03  1.22983335e+01  4.98334907e+01  4.98334907e+01
  1.71300000e+03  1.21935436e+01  4.99740760e+01  4.99740760e+01
  1.71400000e+03  1.20894811e+01  5.01151162e+01  5.01151162e+01
  1.71500000e+03  1.19862083e+01  5.02566145e+01  5.02566145e+01
  1.71600000e+03  1.18837876e+01  5.03985721e+01  5.03985721e+01
  1.71700000e+03  1.17822071e+01  5.05409931e+01  5.05409931e+01
  1.71800000e+03  1.16814554e+01  5.06838764e+01  5.06838764e+01
  1.71900000e+03  1.15815952e+01  5.08272266e+01  5.08272266e+01
  1.72000000e+03  1.14826150e+01  5.09710558e+01  5.09710558e+01
  1.72100000e+03  1.13846523e+01  5.11153554e+01  5.11153554e+01
  1.72200000e+03  1.12876217e+01  5.12601214e+01  5.12601214e+01
  1.72300000e+03  1.11916607e+01  5.14053573e+01  5.14053573e+01
  1.72400000e+03  1.10966845e+01  5.15510724e+01  5.15510724e+01
  1.72500000e+03  1.10027565e+01  5.16972655e+01  5.16972655e+01
  1.72600000e+03  1.09098663e+01  5.18439394e+01  5.18439394e+01
  1.72700000e+03  1.08181523e+01  5.19910989e+01  5.19910989e+01
  1.72800000e+03  1.07274556e+01  5.21387391e+01  5.21387391e+01
  1.72900000e+03  1.06379892e+01  5.22868712e+01  5.22868712e+01
  1.73000000e+03  1.05496689e+01  5.24354934e+01  5.24354934e+01
  1.73100000e+03  1.04624852e+01  5.25846045e+01  5.25846045e+01
  1.73200000e+03  1.03765028e+01  5.27342061e+01  5.27342061e+01
  1.73300000e+03  1.02917868e+01  5.28843107e+01  5.28843107e+01
  1.73400000e+03  1.02082539e+01  5.30349099e+01  5.30349099e+01
  1.73500000e+03  1.01259693e+01  5.31860060e+01  5.31860060e+01
  1.73600000e+03  1.00449986e+01  5.33376177e+01  5.33376177e+01
  1.73700000e+03  9.96533341e+00  5.34897333e+01  5.34897333e+01
  1.73800000e+03  9.88696531e+00  5.36423449e+01  5.36423449e+01
  1.73900000e+03  9.80996047e+00  5.37954616e+01  5.37954616e+01
  1.74000000e+03  9.73431096e+00  5.39490904e+01  5.39490904e+01
  1.74100000e+03  9.66000905e+00  5.41032268e+01  5.41032268e+01
  1.74200000e+03  9.58712149e+00  5.42578783e+01  5.42578783e+01
  1.74300000e+03  9.51556667e+00  5.44130429e+01  5.44130429e+01
  1.74400000e+03  9.44548606e+00  5.45687266e+01  5.45687266e+01
  1.74500000e+03  9.37679845e+00  5.47249284e+01  5.47249284e+01
  1.74600000e+03  9.30957144e+00  5.48816493e+01  5.48816493e+01
  1.74700000e+03  9.24372426e+00  5.50388937e+01  5.50388937e+01
  1.74800000e+03  9.17939921e+00  5.51966600e+01  5.51966600e+01
  1.74900000e+03  9.11651596e+00  5.53549572e+01  5.53549572e+01
  1.75000000e+03  9.05506867e+00  5.55137759e+01  5.55137759e+01
  1.75100000e+03  8.99512596e+00  5.56731288e+01  5.56731288e+01
  1.75200000e+03  8.93668225e+00  5.58330274e+01  5.58330274e+01
  1.75300000e+03  8.87973209e+00  5.59934594e+01  5.59934594e+01
  1.75400000e+03  8.82427030e+00  5.61544116e+01  5.61544116e+01
  1.75500000e+03  8.77036618e+00  5.63159011e+01  5.63159011e+01
  1.75600000e+03  8.71794070e+00  5.64779278e+01  5.64779278e+01
  1.75700000e+03  8.66706361e+00  5.66404938e+01  5.66404938e+01
  1.75800000e+03  8.61765632e+00  5.68036018e+01  5.68036018e+01
  1.75900000e+03  8.56983363e+00  5.69672539e+01  5.69672539e+01
  1.76000000e+03  8.52352482e+00  5.71314465e+01  5.71314465e+01
  1.76100000e+03  8.47874114e+00  5.72961885e+01  5.72961885e+01
  1.76200000e+03  8.43549406e+00  5.74614768e+01  5.74614768e+01
  1.76300000e+03  8.39378041e+00  5.76273156e+01  5.76273156e+01
  1.76400000e+03  8.35359727e+00  5.77937085e+01  5.77937085e+01
  1.76500000e+03  8.31495679e+00  5.79606499e+01  5.79606499e+01
  1.76600000e+03  8.27785650e+00  5.81281464e+01  5.81281464e+01
  1.76700000e+03  8.24228673e+00  5.82962005e+01  5.82962005e+01
  1.76800000e+03  8.20826032e+00  5.84648230e+01  5.84648230e+01
  1.76900000e+03  8.17576807e+00  5.86340080e+01  5.86340080e+01
  1.77000000e+03  8.14480842e+00  5.88037415e+01  5.88037415e+01
  1.77100000e+03  8.11538005e+00  5.89740366e+01  5.89740366e+01
  1.77200000e+03  8.08746701e+00  5.91448901e+01  5.91448901e+01
  1.77300000e+03  8.06106843e+00  5.93163115e+01  5.93163115e+01
  1.77400000e+03  8.03618366e+00  5.94882971e+01  5.94882971e+01
  1.77500000e+03  8.01280488e+00  5.96608519e+01  5.96608519e+01
  1.77600000e+03  7.99093189e+00  5.98339714e+01  5.98339714e+01
  1.77700000e+03  7.97054988e+00  6.00076646e+01  6.00076646e+01
  1.77800000e+03  7.95165168e+00  6.01819288e+01  6.01819288e+01
  1.77900000e+03  7.93423036e+00  6.03567613e+01  6.03567613e+01
  1.78000000e+03  7.91827920e+00  6.05321734e+01  6.05321734e+01
  1.78100000e+03  7.90378427e+00  6.07081615e+01  6.07081615e+01
  1.78200000e+03  7.89074673e+00  6.08847269e+01  6.08847269e+01
  1.78300000e+03  7.87915308e+00  6.10618701e+01  6.10618701e+01
  1.78400000e+03  7.86898265e+00  6.12396084e+01  6.12396084e+01
  1.78500000e+03  7.86023722e+00  6.14179283e+01  6.14179283e+01
  1.78600000e+03  7.85289653e+00  6.15968183e+01  6.15968183e+01
  1.78700000e+03  7.84694797e+00  6.17762888e+01  6.17762888e+01
  1.78800000e+03  7.84238654e+00  6.19563497e+01  6.19563497e+01
  1.78900000e+03  7.83919262e+00  6.21369958e+01  6.21369958e+01
  1.79000000e+03  7.83735419e+00  6.23182199e+01  6.23182199e+01
  1.79100000e+03  7.83686691e+00  6.25000408e+01  6.25000408e+01
  1.79200000e+03  7.83769688e+00  6.26824505e+01  6.26824505e+01
  1.79300000e+03  7.83984017e+00  6.28654499e+01  6.28654499e+01
  1.79400000e+03  7.84327070e+00  6.30490430e+01  6.30490430e+01
  1.79500000e+03  7.84799235e+00  6.32332291e+01  6.32332291e+01
  1.79600000e+03  7.85397203e+00  6.34180130e+01  6.34180130e+01
  1.79700000e+03  7.86119912e+00  6.36033858e+01  6.36033858e+01
  1.79800000e+03  7.86964835e+00  6.37893626e+01  6.37893626e+01
  1.79900000e+03  7.87931690e+00  6.39759358e+01  6.39759358e+01
  1.80000000e+03  7.89017244e+00  6.41631216e+01  6.41631216e+01
  1.80100000e+03  7.90220522e+00  6.43509130e+01  6.43509130e+01
  1.80200000e+03  7.91539882e+00  6.45392918e+01  6.45392918e+01
  1.80300000e+03  7.92972971e+00  6.47282735e+01  6.47282735e+01
  1.80400000e+03  7.94518193e+00  6.49178608e+01  6.49178608e+01
  1.80500000e+03  7.96173230e+00  6.51080503e+01  6.51080503e+01
  1.80600000e+03  7.97936519e+00  6.52988473e+01  6.52988473e+01
  1.80700000e+03  7.99805773e+00  6.54902557e+01  6.54902557e+01
  1.80800000e+03  8.01778720e+00  6.56822655e+01  6.56822655e+01
  1.80900000e+03  8.03853845e+00  6.58748867e+01  6.58748867e+01
  1.81000000e+03  8.06028906e+00  6.60681227e+01  6.60681227e+01
  1.81100000e+03  8.08301677e+00  6.62619715e+01  6.62619715e+01
  1.81200000e+03  8.10669201e+00  6.64564277e+01  6.64564277e+01
  1.81300000e+03  8.13130764e+00  6.66515030e+01  6.66515030e+01
  1.81400000e+03  8.15683437e+00  6.68471929e+01  6.68471929e+01
  1.81500000e+03  8.18325049e+00  6.70435014e+01  6.70435014e+01
  1.81600000e+03  8.21053437e+00  6.72404401e+01  6.72404401e+01
  1.81700000e+03  8.23866455e+00  6.74380009e+01  6.74380009e+01
  1.81800000e+03  8.26761967e+00  6.76361660e+01  6.76361660e+01
  1.81900000e+03  8.29737104e+00  6.78349558e+01  6.78349558e+01
  1.82000000e+03  8.32789755e+00  6.80343665e+01  6.80343665e+01
  1.82100000e+03  8.35914100e+00  6.82344016e+01  6.82344016e+01
  1.82200000e+03  8.39116962e+00  6.84350600e+01  6.84350600e+01
  1.82300000e+03  8.42389572e+00  6.86363387e+01  6.86363387e+01
  1.82400000e+03  8.45725401e+00  6.88382534e+01  6.88382534e+01
  1.82500000e+03  8.49125354e+00  6.90407865e+01  6.90407865e+01
  1.82600000e+03  8.52597775e+00  6.92439544e+01  6.92439544e+01
  1.82700000e+03  8.56121304e+00  6.94477508e+01  6.94477508e+01
  1.82800000e+03  8.59704298e+00  6.96521728e+01  6.96521728e+01
  1.82900000e+03  8.63347698e+00  6.98572349e+01  6.98572349e+01
  1.83000000e+03  8.67045021e+00  7.00629246e+01  7.00629246e+01
  1.83100000e+03  8.70789788e+00  7.02692496e+01  7.02692496e+01
  1.83200000e+03  8.74582959e+00  7.04762314e+01  7.04762314e+01
  1.83300000e+03  8.78418069e+00  7.06838460e+01  7.06838460e+01
  1.83400000e+03  8.82303513e+00  7.08920896e+01  7.08920896e+01
  1.83500000e+03  8.86225410e+00  7.11009672e+01  7.11009672e+01
  1.83600000e+03  8.90184737e+00  7.13104861e+01  7.13104861e+01
  1.83700000e+03  8.94182474e+00  7.15206487e+01  7.15206487e+01
  1.83800000e+03  8.98212179e+00  7.17314518e+01  7.17314518e+01
  1.83900000e+03  9.02274840e+00  7.19428973e+01  7.19428973e+01
  1.84000000e+03  9.06364019e+00  7.21549896e+01  7.21549896e+01
  1.84100000e+03  9.10480709e+00  7.23677286e+01  7.23677286e+01
  1.84200000e+03  9.14611048e+00  7.25811099e+01  7.25811099e+01
  1.84300000e+03  9.18770889e+00  7.27951459e+01  7.27951459e+01
  1.84400000e+03  9.22946372e+00  7.30098247e+01  7.30098247e+01
  1.84500000e+03  9.27131066e+00  7.32251530e+01  7.32251530e+01
  1.84600000e+03  9.31333398e+00  7.34411444e+01  7.34411444e+01
  1.84700000e+03  9.35546937e+00  7.36577756e+01  7.36577756e+01
  1.84800000e+03  9.39765252e+00  7.38750844e+01  7.38750844e+01
  1.84900000e+03  9.43989339e+00  7.40930517e+01  7.40930517e+01
  1.85000000e+03  9.48212763e+00  7.43116604e+01  7.43116604e+01
  1.85100000e+03  9.52436535e+00  7.45309258e+01  7.45309258e+01
  1.85200000e+03  9.56654307e+00  7.47508446e+01  7.47508446e+01
  1.85300000e+03  9.60874601e+00  7.49714297e+01  7.49714297e+01
  1.85400000e+03  9.65076224e+00  7.51926804e+01  7.51926804e+01
  1.85500000e+03  9.69275120e+00  7.54145854e+01  7.54145854e+01
  1.85600000e+03  9.73457518e+00  7.56371635e+01  7.56371635e+01
  1.85700000e+03  9.77631926e+00  7.58604019e+01  7.58604019e+01
  1.85800000e+03  9.81784563e+00  7.60843100e+01  7.60843100e+01
  1.85900000e+03  9.85916501e+00  7.63088845e+01  7.63088845e+01
  1.86000000e+03  9.90028804e+00  7.65341284e+01  7.65341284e+01
  1.86100000e+03  9.94122532e+00  7.67600484e+01  7.67600484e+01
  1.86200000e+03  9.98183884e+00  7.69866317e+01  7.69866317e+01
  1.86300000e+03  1.00222133e+01  7.72138966e+01  7.72138966e+01
  1.86400000e+03  1.00623592e+01  7.74418559e+01  7.74418559e+01
  1.86500000e+03  1.01020640e+01  7.76704924e+01  7.76704924e+01
  1.86600000e+03  1.01414865e+01  7.78997903e+01  7.78997903e+01
  1.86700000e+03  1.01805625e+01  7.81297659e+01  7.81297659e+01
  1.86800000e+03  1.02192280e+01  7.83604248e+01  7.83604248e+01
  1.86900000e+03  1.02574930e+01  7.85917721e+01  7.85917721e+01
  1.87000000e+03  1.02953673e+01  7.88237955e+01  7.88237955e+01
  1.87100000e+03  1.03327864e+01  7.90565043e+01  7.90565043e+01
  1.87200000e+03  1.03697603e+01  7.92899059e+01  7.92899059e+01
  1.87300000e+03  1.04062984e+01  7.95239947e+01  7.95239947e+01
  1.87400000e+03  1.04422617e+01  7.97587697e+01  7.97587697e+01
