# ell,Dl_TT,Dl_EE,Dl_TE
1.302000000000000000e+03,7.203087678755274510e+02,3.021538874718781642e+01,-3.840618074844080354e+01
1.303000000000000000e+03,7.201032507996004597e+02,3.017545729424329792e+01,-3.905956095077805657e+01
1.304000000000000000e+03,7.199498624487418965e+02,3.013183156463913193e+01,-3.970718606712230070e+01
1.305000000000000000e+03,7.198500330632664372e+02,3.008466984964197977e+01,-4.034893149946407931e+01
1.306000000000000000e+03,7.198007419611720934e+02,3.003390735040375148e+01,-4.098444953217400410e+01
1.307000000000000000e+03,7.198026857019602858e+02,2.997955320371753984e+01,-4.161354058753283169e+01
1.308000000000000000e+03,7.198550801260759044e+02,2.992169048292034361e+01,-4.223600468772164618e+01
1.309000000000000000e+03,7.199571454572959510e+02,2.986025343019182543e+01,-4.285156717328504072e+01
1.310000000000000000e+03,7.201073637178723175e+02,2.979532448274794376e+01,-4.345987867808015892e+01
1.311000000000000000e+03,7.203064489562221979e+02,2.972691150542829774e+01,-4.406088638572423832e+01
1.312000000000000000e+03,7.205528918494417212e+02,2.965502204842606204e+01,-4.465423995505241095e+01
1.313000000000000000e+03,7.208459299304134902e+02,2.957966334890895510e+01,-4.523966277709752148e+01
1.314000000000000000e+03,7.211848050017568994e+02,2.950091658903010128e+01,-4.581710046360308297e+01
1.315000000000000000e+03,7.215687631113778480e+02,2.941886264157694342e+01,-4.638612677333015455e+01
1.316000000000000000e+03,7.219970545268562319e+02,2.933343355950689002e+01,-4.694668615116839305e+01
1.317000000000000000e+03,7.224689337084131466e+02,2.924485811561781645e+01,-4.749857391131104123e+01
1.318000000000000000e+03,7.229836592801989354e+02,2.915299349860173805e+01,-4.804151047075334446e+01
1.319000000000000000e+03,7.235404939996445819e+02,2.905806787797994772e+01,-4.857528983937334033e+01
1.320000000000000000e+03,7.241379621621206297e+02,2.896001210041763230e+01,-4.909977959785326362e+01
1.321000000000000000e+03,7.247760772531570410e+02,2.885890522991610396e+01,-4.961469810719989226e+01
1.322000000000000000e+03,7.254541142229880961e+02,2.875482603813070170e+01,-5.011991151237130993e+01
1.323000000000000000e+03,7.261698668831901387e+02,2.864777875106247151e+01,-5.061521095251718094e+01
1.324000000000000000e+03,7.269233606752006835e+02,2.853784156462134902e+01,-5.110038679658953242e+01
1.325000000000000000e+03,7.277131398105169637e+02,2.842494387905917108e+01,-5.157522862308025680e+01
1.326000000000000000e+03,7.285384949073907137e+02,2.830923758352004427e+01,-5.203959945639136464e+01
1.327000000000000000e+03,7.293987203738549852e+02,2.819072577820646330e+01,-5.249336149109387151e+01
1.328000000000000000e+03,7.302923717869350639e+02,2.806941129040856353e+01,-5.293622756033033738e+01
1.329000000000000000e+03,7.312180083929217744e+02,2.794544519064488597e+01,-5.336805814211644616e+01
1.330000000000000000e+03,7.321756781661031255e+02,2.781882977141234292e+01,-5.378878708479607695e+01
1.331000000000000000e+03,7.331639474883763796e+02,2.768964131979324605e+01,-5.419819882040452086e+01
1.332000000000000000e+03,7.341806436371855398e+02,2.755788160891751204e+01,-5.459615111594423809e+01
1.333000000000000000e+03,7.352265675192530807e+02,2.742362641452774596e+01,-5.498250080007682072e+01
1.334000000000000000e+03,7.362995530876033854e+02,2.728702551914534880e+01,-5.535702949023562525e+01
1.335000000000000000e+03,7.373981800668955202e+02,2.714800569133540264e+01,-5.571959208891210835e+01
1.336000000000000000e+03,7.385225164246108989e+02,2.700671622756850354e+01,-5.607019102412021994e+01
1.337000000000000000e+03,7.396704054631694589e+02,2.686315767542737376e+01,-5.640860495279167708e+01
1.338000000000000000e+03,7.408419210955639755e+02,2.671747886315629827e+01,-5.673476002710579991e+01
1.339000000000000000e+03,7.420349123671370535e+02,2.656960562305140527e+01,-5.704843285500741246e+01
1.340000000000000000e+03,7.432479735986394189e+02,2.641976058993980914e+01,-5.734962176741587569e+01
1.341000000000000000e+03,7.444811868382359989e+02,2.626779489974572002e+01,-5.763817552337856398e+01
1.342000000000000000e+03,7.457324089351449175e+02,2.611400501314147959e+01,-5.791386755317211055e+01
1.343000000000000000e+03,7.470009842351134921e+02,2.595824164553166113e+01,-5.817676722685470025e+01
1.344000000000000000e+03,7.482847742104587496e+02,2.580072659086830100e+01,-5.842664579202283903e+01
1.345000000000000000e+03,7.495838701499086483e+02,2.564138442054534650e+01,-5.866342189952564468e+01
1.346000000000000000e+03,7.508961376585033349e+02,2.548036228237044298e+01,-5.888701307964036147e+01
1.347000000000000000e+03,7.522209293428229557e+02,2.531765862461206140e+01,-5.909733573121248895e+01
1.348000000000000000e+03,7.535561144318230618e+02,2.515334597012023110e+01,-5.929423085501376534e+01
1.349000000000000000e+03,7.549017914585681410e+02,2.498757092176880690e+01,-5.947761255632203614e+01
1.350000000000000000e+03,7.562558327531577334e+02,2.482040565546738975e+01,-5.964761654797628410e+01
1.351000000000000000e+03,7.576176309041439936e+02,2.465184595207317031e+01,-5.980415647158970671e+01
1.352000000000000000e+03,7.589859722832388798e+02,2.448202805078265243e+01,-5.994715226085364890e+01
1.353000000000000000e+03,7.603619058151608670e+02,2.431093755084480890e+01,-6.007667304300357358e+01
1.354000000000000000e+03,7.617368280613817433e+02,2.413885692850013953e+01,-6.019271249488350151e+01
1.355000000000000000e+03,7.631214430235808095e+02,2.396562298031182081e+01,-6.029518883593365075e+01
1.356000000000000000e+03,7.645086338851082246e+02,2.379144364780451326e+01,-6.038416759042614501e+01
1.357000000000000000e+03,7.658987100032450144e+02,2.361637822965892042e+01,-6.045963881270272111e+01
1.358000000000000000e+03,7.672919811525391651e+02,2.344033738771005204e+01,-6.052151708166799438e+01
1.359000000000000000e+03,7.686813317694862917e+02,2.326352869049680905e+01,-6.056993852079249052e+01
1.360000000000000000e+03,7.700670720738108912e+02,2.308601108186086392e+01,-6.060474099987869323e+01
1.361000000000000000e+03,7.714495123165859241e+02,2.290776914334258052e+01,-6.062598392484431287e+01
1.362000000000000000e+03,7.728363882804176228e+02,2.272886161287164697e+01,-6.063372546552577091e+01
1.363000000000000000e+03,7.742131586569041701e+02,2.254942139100004184e+01,-6.062787404025574745e+01
1.364000000000000000e+03,7.755875586765512253e+02,2.236943277842501487e+01,-6.060855959471799537e+01
1.365000000000000000e+03,7.769598974913209304e+02,2.218902850729957166e+01,-6.057583657508211417e+01
1.366000000000000000e+03,7.783156324349566830e+02,2.200826697882800076e+01,-6.052968392667185782e+01
1.367000000000000000e+03,7.796699226612128086e+02,2.182720652589391364e+01,-6.047015360566900455e+01
1.368000000000000000e+03,7.810156496600969831e+02,2.164583116321804823e+01,-6.039729632260555547e+01
1.369000000000000000e+03,7.823456940272059228e+02,2.146434761879340058e+01,-6.031116154264620377e+01
1.370000000000000000e+03,7.836752122362144064e+02,2.128281405909475765e+01,-6.021187174266319886e+01
1.371000000000000000e+03,7.849822315395610985e+02,2.110114009555995196e+01,-6.009947390010459856e+01
1.372000000000000000e+03,7.862819061223427752e+02,2.091960658484006430e+01,-5.997401375115765632e+01
1.373000000000000000e+03,7.875671120094135631e+02,2.073812307281557565e+01,-5.983561004945755712e+01
1.374000000000000000e+03,7.888381494756639540e+02,2.055682185112577187e+01,-5.968438031284249234e+01
1.375000000000000000e+03,7.900878917094294138e+02,2.037576093870817928e+01,-5.952036657065458769e+01
1.376000000000000000e+03,7.913240616039641964e+02,2.019507260084525768e+01,-5.934360962408638329e+01
1.377000000000000000e+03,7.925469548018937758e+02,2.001466633071524726e+01,-5.915429756332248701e+01
1.378000000000000000e+03,7.937494396175416114e+02,1.983474864969406681e+01,-5.895246874772418266e+01
1.379000000000000000e+03,7.949318082120109921e+02,1.965530332015528003e+01,-5.873823458030609856e+01
1.380000000000000000e+03,7.960869252708889690e+02,1.947646263326482696e+01,-5.851155674525240613e+01
1.381000000000000000e+03,7.972299304344188613e+02,1.929813613426773244e+01,-5.827269275221970446e+01
1.382000000000000000e+03,7.983462588549875818e+02,1.912053042276326309e+01,-5.802160189367366172e+01
1.383000000000000000e+03,7.994361948817517032e+02,1.894362936546560050e+01,-5.775839079025592326e+01
1.384000000000000000e+03,8.005000207472254488e+02,1.876749112769696382e+01,-5.748323914292652859e+01
1.385000000000000000e+03,8.015454421306438917e+02,1.859224817985975875e+01,-5.719632548562837826e+01
1.386000000000000000e+03,8.025653112229110775e+02,1.841795879138483016e+01,-5.689790145096761620e+01
1.387000000000000000e+03,8.035524779179361303e+02,1.824468129340264611e+01,-5.658799475515522204e+01
1.388000000000000000e+03,8.045146410051663679e+02,1.807247408513424247e+01,-5.626692900220365345e+01
1.389000000000000000e+03,8.054446456131165633e+02,1.790139564024887164e+01,-5.593480390112201661e+01
1.390000000000000000e+03,8.063501856537070580e+02,1.773157876943531974e+01,-5.559179230235355362e+01
1.391000000000000000e+03,8.072241012672174065e+02,1.756300785793381536e+01,-5.523814020969767569e+01
1.392000000000000000e+03,8.080666556426759826e+02,1.739581589677555939e+01,-5.487386976770942937e+01
1.393000000000000000e+03,8.088855349635075527e+02,1.722998746397696124e+01,-5.449922481206863978e+01
1.394000000000000000e+03,8.096661458532746565e+02,1.706558149943557012e+01,-5.411429960165988007e+01
1.395000000000000000e+03,8.104087434463552881e+02,1.690273131102501480e+01,-5.371933585735568073e+01
1.396000000000000000e+03,8.111210057084128948e+02,1.674134755563591881e+01,-5.331435149499333193e+01
1.397000000000000000e+03,8.118031821315292973e+02,1.658163803891025267e+01,-5.289966043378681348e+01
1.398000000000000000e+03,8.124406680538827459e+02,1.642358792741634588e+01,-5.247527856141403646e+01
1.399000000000000000e+03,8.130485583538708170e+02,1.626725677951189653e+01,-5.204159205577036573e+01
1.400000000000000000e+03,8.136122423935930783e+02,1.611270429489246681e+01,-5.159876335087842136e+01
1.401000000000000000e+03,8.141468287203585987e+02,1.595998865718389226e+01,-5.114702243467642262e+01
1.402000000000000000e+03,8.146377992849012344e+02,1.580916155018728375e+01,-5.068642686640722417e+01
1.403000000000000000e+03,8.150929294814096693e+02,1.566019889663612297e+01,-5.021732456174114390e+01
1.404000000000000000e+03,8.155125658292186017e+02,1.551322529560130015e+01,-4.973983975997899876e+01
1.405000000000000000e+03,8.158896259124358039e+02,1.536829125918071881e+01,-4.925409581059319208e+01
1.406000000000000000e+03,8.162244495687937160e+02,1.522544747411029498e+01,-4.876028944761453232e+01
1.407000000000000000e+03,8.165173732027692495e+02,1.508459629454435103e+01,-4.825869080810425515e+01
1.408000000000000000e+03,8.167761553480308976e+02,1.494593728475327588e+01,-4.774934642595081868e+01
1.409000000000000000e+03,8.169862741042920788e+02,1.480937317423651578e+01,-4.723252478848176139e+01
1.410000000000000000e+03,8.171629064486641028e+02,1.467502965649897817e+01,-4.670841933087969977e+01
1.411000000000000000e+03,8.172915231716214066e+02,1.454288411273895498e+01,-4.617714845589282646e+01
1.412000000000000000e+03,8.173798681877052559e+02,1.441306264169583962e+01,-4.563905257882932887e+01
1.413000000000000000e+03,8.174208303461053902e+02,1.428554303940578052e+01,-4.509417435407623742e+01
1.414000000000000000e+03,8.174221458662781288e+02,1.416037757261375951e+01,-4.454300125813232825e+01
1.415000000000000000e+03,8.173766957737636858e+02,1.403754447084024726e+01,-4.398557453539545037e+01
1.416000000000000000e+03,8.172922083363818047e+02,1.391717069960094832e+01,-4.342223178169476228e+01
1.417000000000000000e+03,8.171615565009943793e+02,1.379923493977815774e+01,-4.285316142805788076e+01
1.418000000000000000e+03,8.169924603310286102e+02,1.368379036064206566e+01,-4.227869978720401178e+01
1.419000000000000000e+03,8.167777844449641407e+02,1.357089036777061786e+01,-4.169888553775324169e+01
1.420000000000000000e+03,8.165178148309898916e+02,1.346051435086650194e+01,-4.111412805239316270e+01
1.421000000000000000e+03,8.162128331630415232e+02,1.335271620021985228e+01,-4.052461336999363084e+01
1.422000000000000000e+03,8.158631167434352847e+02,1.324755005431527266e+01,-3.993045273041062160e+01
1.423000000000000000e+03,8.154763640723056142e+02,1.314492179108184544e+01,-3.933197962197036190e+01
1.424000000000000000e+03,8.150379922940621782e+02,1.304503456903478309e+01,-3.872930426662525605e+01
1.425000000000000000e+03,8.145556908960751343e+02,1.294779478080748092e+01,-3.812275918027252430e+01
1.426000000000000000e+03,8.140297191597907158e+02,1.285325759407259660e+01,-3.751260217072731962e+01
1.427000000000000000e+03,8.134529061144778552e+02,1.276140418610100724e+01,-3.689894210459179646e+01
1.428000000000000000e+03,8.128329273687954810e+02,1.267229025945728083e+01,-3.628203595551158855e+01
1.429000000000000000e+03,8.121700281953634430e+02,1.258589753258049093e+01,-3.566228882756140450e+01
1.430000000000000000e+03,8.114644491185110837e+02,1.250228225524920234e+01,-3.503973418500144277e+01
1.431000000000000000e+03,8.107090002553612749e+02,1.242150095517936315e+01,-3.441477643839625955e+01
1.432000000000000000e+03,8.099113381603999642e+02,1.234353618450392354e+01,-3.378752266208773847e+01
1.433000000000000000e+03,8.090642632986681519e+02,1.226837077863303627e+01,-3.315830241176394821e+01
1.434000000000000000e+03,8.081754225226928838e+02,1.219598785874376112e+01,-3.252729646711544120e+01
1.435000000000000000e+03,8.072376065532669145e+02,1.212651934664795306e+01,-3.189483388082070547e+01
1.436000000000000000e+03,8.062584524641623602e+02,1.205987468578743282e+01,-3.126109497760214140e+01
1.437000000000000000e+03,8.052307411708549125e+02,1.199603786835518626e+01,-3.062640840334442416e+01
1.438000000000000000e+03,8.041546742983100557e+02,1.193514169354163101e+01,-2.999087986801616168e+01
1.439000000000000000e+03,8.030378741778755511e+02,1.187717074440483067e+01,-2.935491196363660649e+01
1.440000000000000000e+03,8.018805325982938257e+02,1.182203564586372480e+01,-2.871861013852832656e+01
1.441000000000000000e+03,8.006754108108445962e+02,1.176979583506326676e+01,-2.808230251534720878e+01
1.442000000000000000e+03,7.994226907885974924e+02,1.172043679411067174e+01,-2.744616863413038743e+01
1.443000000000000000e+03,7.981225496147479816e+02,1.167394430768179170e+01,-2.681046224535337430e+01
1.444000000000000000e+03,7.967825851249842799e+02,1.163037872049675059e+01,-2.617551133423662080e+01
1.445000000000000000e+03,7.953955390538210395e+02,1.158972642591399449e+01,-2.554142112004253207e+01
1.446000000000000000e+03,7.939615739348199668e+02,1.155197412314213956e+01,-2.490844536160283695e+01
1.447000000000000000e+03,7.924882731295990652e+02,1.151710881806870646e+01,-2.427698638156712008e+01
1.448000000000000000e+03,7.909683639855180672e+02,1.148511782395521230e+01,-2.364707529686205589e+01
1.449000000000000000e+03,7.894019947469190583e+02,1.145606301824807893e+01,-2.301918886160172306e+01
1.450000000000000000e+03,7.877967345947798776e+02,1.142985807425470846e+01,-2.239343267243860680e+01
1.451000000000000000e+03,7.861527122464545982e+02,1.140656560879792814e+01,-2.177012793015028791e+01
1.452000000000000000e+03,7.844625854221609416e+02,1.138610052446184540e+01,-2.114949250125642877e+01
1.453000000000000000e+03,7.827264227234782084e+02,1.136852666752088403e+01,-2.053173713546392776e+01
1.454000000000000000e+03,7.809517138782448455e+02,1.135383393670972652e+01,-1.991707280187132767e+01
1.455000000000000000e+03,7.791385185448497168e+02,1.134193828297070716e+01,-1.930563645636614822e+01
1.456000000000000000e+03,7.772868919939079433e+02,1.133290447781503474e+01,-1.869756532139946614e+01
1.457000000000000000e+03,7.753968851671261291e+02,1.132672334404790071e+01,-1.809314542187655661e+01
1.458000000000000000e+03,7.734611191131579062e+02,1.132323749885785524e+01,-1.749251458340264875e+01
1.459000000000000000e+03,7.714870619252550341e+02,1.132258689052042477e+01,-1.689581096787288672e+01
1.460000000000000000e+03,7.694747519305128662e+02,1.132476325996668187e+01,-1.630332160889523152e+01
1.461000000000000000e+03,7.674242233805133537e+02,1.132961013971697639e+01,-1.571511115328562980e+01
1.462000000000000000e+03,7.653355065181707459e+02,1.133719413393066588e+01,-1.513146742112397547e+01
1.463000000000000000e+03,7.632086276455896723e+02,1.134750789207242327e+01,-1.455253014686027946e+01
1.464000000000000000e+03,7.610436091927504094e+02,1.136047010744586849e+01,-1.397843951395995354e+01
1.465000000000000000e+03,7.588404697868393214e+02,1.137614828434565517e+01,-1.340933617682735246e+01
1.466000000000000000e+03,7.566066499470560984e+02,1.139446171132881602e+01,-1.284558405124700897e+01
1.467000000000000000e+03,7.543347352797313761e+02,1.141532997185663412e+01,-1.228717628583179966e+01
1.468000000000000000e+03,7.520321590486023524e+02,1.143889571105815683e+01,-1.173440358946769102e+01
1.469000000000000000e+03,7.496914997451033287e+02,1.146493058361687645e+01,-1.118740871474477849e+01
1.470000000000000000e+03,7.473127580335361699e+02,1.149357781403171153e+01,-1.064626073486447844e+01
1.471000000000000000e+03,7.449107824460038501e+02,1.152468388800403787e+01,-1.011125208901303196e+01
1.472000000000000000e+03,7.424707157019963688e+02,1.155831834370235534e+01,-9.582453064941596210e+00
1.473000000000000000e+03,7.399925485275352912e+02,1.159432823165612980e+01,-9.060083099993592626e+00
1.474000000000000000e+03,7.374911197237960323e+02,1.163285790578073176e+01,-8.544288031820032714e+00
1.475000000000000000e+03,7.349515624851387656e+02,1.167368071428532339e+01,-8.035288630023975642e+00
1.476000000000000000e+03,7.323887094664964934e+02,1.171694155921544400e+01,-7.533083589975500871e+00
1.477000000000000000e+03,7.297951134750777555e+02,1.176248858713252687e+01,-7.037969345038846747e+00
1.478000000000000000e+03,7.271707500363618237e+02,1.181024446718218357e+01,-6.550020290953733060e+00
1.479000000000000000e+03,7.245230174593721131e+02,1.186035490030343453e+01,-6.069370977363084840e+00
1.480000000000000000e+03,7.218444600262298536e+02,1.191259456583104459e+01,-5.596208699604868997e+00
1.481000000000000000e+03,7.191424705560057191e+02,1.196710968049312385e+01,-5.130662131385823166e+00
1.482000000000000000e+03,7.164095879678947085e+02,1.202367543230618097e+01,-4.672868172080565152e+00
1.483000000000000000e+03,7.136531998437578750e+02,1.208236428311994182e+01,-4.222934834899430889e+00
1.484000000000000000e+03,7.108806912400788178e+02,1.214310042731410277e+01,-3.781000667794094383e+00
1.485000000000000000e+03,7.080771678744049495e+02,1.220588255664941535e+01,-3.347190215220170906e+00
1.486000000000000000e+03,7.052574355613396619e+02,1.227056108752530861e+01,-2.921614033251386022e+00
1.487000000000000000e+03,7.024065952731747302e+02,1.233720943814632420e+01,-2.504420683665167680e+00
1.488000000000000000e+03,6.995394482002515133e+02,1.240575274309974141e+01,-2.095715066369881807e+00
1.489000000000000000e+03,6.966559420611504265e+02,1.247611636159658488e+01,-1.695617838294121826e+00
1.490000000000000000e+03,6.937448839753147922e+02,1.254830012937834383e+01,-1.304230526421499503e+00
1.491000000000000000e+03,6.908173558357196953e+02,1.262215558554162165e+01,-9.216570751543214923e-01
1.492000000000000000e+03,6.878718139317024907e+02,1.269775724928291361e+01,-5.480038589401937665e-01
1.493000000000000000e+03,6.849089402595722049e+02,1.277503133406577263e+01,-1.833871200954476366e-01
1.494000000000000000e+03,6.819286723336191471e+02,1.285382999921252356e+01,1.720930091151012531e-01
1.495000000000000000e+03,6.789324309351467264e+02,1.293422837017261529e+01,5.183324459575067156e-01
1.496000000000000000e+03,6.759208924871462614e+02,1.301615325246978649e+01,8.552409678324093267e-01
1.497000000000000000e+03,6.728954742422363324e+02,1.309945738308001850e+01,1.182764478693116628e+00
1.498000000000000000e+03,6.698561066589819575e+02,1.318421645049240354e+01,1.500818168405156472e+00
1.499000000000000000e+03,6.668042037167109584e+02,1.327028355220491207e+01,1.809331056924780246e+00
1.500000000000000000e+03,6.637404352939328191e+02,1.335766047090689490e+01,2.108223708298003096e+00
1.501000000000000000e+03,6.606654431571305395e+02,1.344627654075523360e+01,2.397417812614500043e+00
1.502000000000000000e+03,6.575812462316823712e+02,1.353606781890064426e+01,2.676864949674996108e+00
1.503000000000000000e+03,6.544868652192034233e+02,1.362704641602767097e+01,2.946502958066279376e+00
1.504000000000000000e+03,6.513835472471872663e+02,1.371907608214851493e+01,3.206313167827694155e+00
1.505000000000000000e+03,6.482725382543598016e+02,1.381224348249779510e+01,3.456246137328519819e+00
1.506000000000000000e+03,6.451535979401421628e+02,1.390633839837510521e+01,3.696258774975096362e+00
1.507000000000000000e+03,6.420272275282743522e+02,1.400144777168716814e+01,3.926306907623957176e+00
1.508000000000000000e+03,6.388946698446407026e+02,1.409751016194128326e+01,4.146330423827089717e+00
1.509000000000000000e+03,6.357564242718236756e+02,1.419438999694175685e+01,4.356394355660289541e+00
1.510000000000000000e+03,6.326129893929044101e+02,1.429210033594100437e+01,4.556332444135635207e+00
1.511000000000000000e+03,6.294648630745114133e+02,1.439058009524715764e+01,4.746274354449147914e+00
1.512000000000000000e+03,6.263147702391107714e+02,1.448984255503962437e+01,4.926200134814159526e+00
1.513000000000000000e+03,6.231617224515151747e+02,1.458975258489459925e+01,5.096162982006584130e+00
1.514000000000000000e+03,6.200077010695775925e+02,1.469024940677197932e+01,5.256066469872637370e+00
1.515000000000000000e+03,6.168539445215222941e+02,1.479142084546563751e+01,5.406035828299716073e+00
1.516000000000000000e+03,6.137002058348546143e+02,1.489313204151874004e+01,5.545972403901187064e+00
1.517000000000000000e+03,6.105477229792761591e+02,1.499532247035585719e+01,5.675924939915565126e+00
1.518000000000000000e+03,6.073977338360217573e+02,1.509793168013381859e+01,5.795941062820576306e+00
1.519000000000000000e+03,6.042499911685229108e+02,1.520097354206315110e+01,5.906067281912569022e+00
1.520000000000000000e+03,6.011057329692913527e+02,1.530431347570202760e+01,6.006200476851654813e+00
1.521000000000000000e+03,5.979654548704032777e+02,1.540796546797471223e+01,6.096459179422598851e+00
1.522000000000000000e+03,5.948296528049595508e+02,1.551194355466657093e+01,6.176886549511798385e+00
1.523000000000000000e+03,5.916988231068849018e+02,1.561603904564783996e+01,6.247376120300231150e+00
1.524000000000000000e+03,5.885742051739183580e+02,1.572026605632813201e+01,6.308043081422086473e+00
1.525000000000000000e+03,5.854562964436470338e+02,1.582456447659417442e+01,6.358927256339129919e+00
1.526000000000000000e+03,5.823463376199209733e+02,1.592894847723299456e+01,6.400067361429793600e+00
1.527000000000000000e+03,5.792440850869843416e+02,1.603335799134290340e+01,6.431575265542925024e+00
1.528000000000000000e+03,5.761507812611542931e+02,1.613765870823498361e+01,6.453413225014757337e+00
1.529000000000000000e+03,5.730676695673738550e+02,1.624186483607737586e+01,6.465765169148408376e+00
1.530000000000000000e+03,5.699945094154603566e+02,1.634591632703521213e+01,6.468516911154480020e+00
1.531000000000000000e+03,5.669325465508757134e+02,1.644975312740895390e+01,6.461775947051211944e+00
1.532000000000000000e+03,5.638815429048345322e+02,1.655338942777369127e+01,6.445648692522227385e+00
1.533000000000000000e+03,5.608434895060752297e+02,1.665661663187266939e+01,6.420166232730161404e+00
1.534000000000000000e+03,5.578181512041181804e+02,1.675952314426766776e+01,6.385432841333329890e+00
1.535000000000000000e+03,5.548060370163314019e+02,1.686204882674952898e+01,6.341477474953157945e+00
1.536000000000000000e+03,5.518084002236391825e+02,1.696405924851177005e+01,6.288328036839227586e+00
1.537000000000000000e+03,5.488242682147035794e+02,1.706549419259056677e+01,6.226085640978570979e+00
1.538000000000000000e+03,5.458563830784174797e+02,1.716644190607427589e+01,6.154850364145856290e+00
1.539000000000000000e+03,5.429045186320590801e+02,1.726669355658581040e+01,6.074721254640158108e+00
1.540000000000000000e+03,5.399691933224553395e+02,1.736633727629123314e+01,5.985870597704408880e+00
1.541000000000000000e+03,5.370509277500193548e+02,1.746523836218782577e+01,5.888246900122538818e+00
1.542000000000000000e+03,5.341517298780307783e+02,1.756341055142519281e+01,5.782094693989604295e+00
1.543000000000000000e+03,5.312706397395381828e+02,1.766071899041266491e+01,5.667434753399431813e+00
1.544000000000000000e+03,5.284096700167744984e+02,1.775725151021661574e+01,5.544435386544233957e+00
1.545000000000000000e+03,5.255678656179863992e+02,1.785279882700096366e+01,5.413189678220054368e+00
1.546000000000000000e+03,5.227472442515886542e+02,1.794737433001441218e+01,5.273789757731878858e+00
1.547000000000000000e+03,5.199483411225712643e+02,1.804099130712782895e+01,5.126326810941559842e+00
1.548000000000000000e+03,5.171702090010909387e+02,1.813358868292510451e+01,4.970965348951874141e+00
1.549000000000000000e+03,5.144148736631998418e+02,1.822503101310098472e+01,4.807794708419066865e+00
1.550000000000000000e+03,5.116821360161719099e+02,1.831533124766907861e+01,4.636903320986674792e+00
1.551000000000000000e+03,5.089725250636516307e+02,1.840442947993718548e+01,4.458448710874820087e+00
1.552000000000000000e+03,5.062865033658625862e+02,1.849227176695700336e+01,4.272496179659468041e+00
1.553000000000000000e+03,5.036252616903717012e+02,1.857887981082065565e+01,4.079254405894347180e+00
1.554000000000000000e+03,5.009877661579254209e+02,1.866420091768778278e+01,3.878708450655958817e+00
1.555000000000000000e+03,4.983752136656333391e+02,1.874810799259230265e+01,3.671065309960130918e+00
1.556000000000000000e+03,4.957880616822834554e+02,1.883069655932782283e+01,3.456382648749273034e+00
1.557000000000000000e+03,4.932267708533385644e+02,1.891191347416450341e+01,3.234865841440879297e+00
1.558000000000000000e+03,4.906918050406729890e+02,1.899163117714999771e+01,3.006570962778104761e+00
1.559000000000000000e+03,4.881836313596185732e+02,1.906994471224691878e+01,2.771701828973061943e+00
1.560000000000000000e+03,4.857019776509008011e+02,1.914672618505929691e+01,2.530238732883313357e+00
1.561000000000000000e+03,4.832473176375521007e+02,1.922199603940016743e+01,2.282532510712097729e+00
1.562000000000000000e+03,4.808208709544020962e+02,1.929570028395245274e+01,2.028561996472430184e+00
1.563000000000000000e+03,4.784216329252466267e+02,1.936785900027507523e+01,1.768528089205868792e+00
1.564000000000000000e+03,4.760515725253103483e+02,1.943841782590610379e+01,1.502556745445909669e+00
1.565000000000000000e+03,4.737096919041184151e+02,1.950732220631455860e+01,1.230847509416731489e+00
1.566000000000000000e+03,4.713972243438999499e+02,1.957451739070244301e+01,9.534507622074861466e-01
1.567000000000000000e+03,4.691131789036495547e+02,1.964009694040825948e+01,6.705647649129119481e-01
1.568000000000000000e+03,4.668587958114771936e+02,1.970393144366330773e+01,3.822386519805245908e-01
1.569000000000000000e+03,4.646345762303768083e+02,1.976596553670172796e+01,8.874373100547268411e-02
1.570000000000000000e+03,4.624395397100448122e+02,1.982629215622522523e+01,-2.097977797865301919e-01
1.571000000000000000e+03,4.602756795748827017e+02,1.988470699822325471e+01,-5.133087738768630226e-01
1.572000000000000000e+03,4.581412798733124419e+02,1.994137682064925698e+01,-8.216161504964460960e-01
1.573000000000000000e+03,4.560375984510334888e+02,1.999617113370333499e+01,-1.134547328506577246e+00
1.574000000000000000e+03,4.539651541483488018e+02,2.004903347772194877e+01,-1.451915375751752446e+00
1.575000000000000000e+03,4.519237268091790156e+02,2.010005567617458411e+01,-1.773556117642849150e+00
1.576000000000000000e+03,4.499130998518799629e+02,2.014918080751773388e+01,-2.099276138103951972e+00
1.577000000000000000e+03,4.479345454019783688e+02,2.019635171465602141e+01,-2.428919590390826055e+00
1.578000000000000000e+03,4.459878540494229355e+02,2.024165951451054468e+01,-2.762286495288809984e+00
1.579000000000000000e+03,4.440735625429517768e+02,2.028497231394402078e+01,-3.099221828572904514e+00
1.580000000000000000e+03,4.421907261091590158e+02,2.032630648829281839e+01,-3.439556095862450480e+00
1.581000000000000000e+03,4.403406312713433977e+02,2.036567816625511540e+01,-3.783127589252708312e+00
1.582000000000000000e+03,4.385230830432032008e+02,2.040310322738525173e+01,-4.129774941355503159e+00
1.583000000000000000e+03,4.367378900599379108e+02,2.043844878719341196e+01,-4.479344530505867006e+00
1.584000000000000000e+03,4.349848645843046029e+02,2.047180447610051246e+01,-4.831668183391445659e+00
1.585000000000000000e+03,4.332638225126647740e+02,2.050303689974755272e+01,-5.186585431361601550e+00
1.586000000000000000e+03,4.315760685060461697e+02,2.053223517440912005e+01,-5.543950915422277248e+00
1.587000000000000000e+03,4.299206831837354912e+02,2.055933964376030332e+01,-5.903574960548734651e+00
