# ell,Dl_TT (LCDM PR4 best-fit)
2.321000000000000000e+03,1.125028530093395460e+02
2.322000000000000000e+03,1.124275256494786674e+02
2.323000000000000000e+03,1.123527304357774597e+02
2.324000000000000000e+03,1.122770288627798294e+02
2.325000000000000000e+03,1.122012102012448054e+02
2.326000000000000000e+03,1.121245773345800814e+02
2.327000000000000000e+03,1.120479181122854868e+02
2.328000000000000000e+03,1.119705340247505774e+02
2.329000000000000000e+03,1.118932115595643921e+02
2.330000000000000000e+03,1.118145080436590035e+02
2.331000000000000000e+03,1.117352086715245321e+02
2.332000000000000000e+03,1.116553551837028664e+02
2.333000000000000000e+03,1.115749887206619348e+02
2.334000000000000000e+03,1.114934070066014442e+02
2.335000000000000000e+03,1.114106500380402309e+02
2.336000000000000000e+03,1.113267572667645027e+02
2.337000000000000000e+03,1.112425104519948746e+02
2.338000000000000000e+03,1.111564623363381230e+02
2.339000000000000000e+03,1.110693936706495890e+02
2.340000000000000000e+03,1.109813418870674866e+02
2.341000000000000000e+03,1.108916011103465280e+02
2.342000000000000000e+03,1.108009506722567608e+02
2.343000000000000000e+03,1.107086837786079059e+02
2.344000000000000000e+03,1.106148360190790783e+02
2.345000000000000000e+03,1.105194425344287623e+02
2.346000000000000000e+03,1.104232808511087285e+02
2.347000000000000000e+03,1.103248995380041748e+02
2.348000000000000000e+03,1.102250752105969269e+02
2.349000000000000000e+03,1.101230983469751408e+02
2.350000000000000000e+03,1.100197446161632939e+02
2.351000000000000000e+03,1.099150466320225377e+02
2.352000000000000000e+03,1.098082947566463474e+02
2.353000000000000000e+03,1.096995219291041082e+02
2.354000000000000000e+03,1.095887605336689319e+02
2.355000000000000000e+03,1.094767852091175513e+02
2.356000000000000000e+03,1.093621414804142660e+02
2.357000000000000000e+03,1.092463455733397382e+02
2.358000000000000000e+03,1.091279417015982318e+02
2.359000000000000000e+03,1.090084447123849856e+02
2.360000000000000000e+03,1.088863973698409637e+02
2.361000000000000000e+03,1.087625701624165799e+02
2.362000000000000000e+03,1.086362470887337253e+02
2.363000000000000000e+03,1.085081969577498171e+02
2.364000000000000000e+03,1.083777020080920295e+02
2.365000000000000000e+03,1.082455292072641981e+02
2.366000000000000000e+03,1.081117017056631795e+02
2.367000000000000000e+03,1.079747559609478316e+02
2.368000000000000000e+03,1.078361987082047335e+02
2.369000000000000000e+03,1.076960499107585179e+02
2.370000000000000000e+03,1.075528427223950558e+02
2.371000000000000000e+03,1.074080804613125508e+02
2.372000000000000000e+03,1.072610367306323980e+02
2.373000000000000000e+03,1.071124695613924303e+02
2.374000000000000000e+03,1.069609072077567902e+02
2.375000000000000000e+03,1.068078479652625674e+02
2.376000000000000000e+03,1.066525603017053641e+02
2.377000000000000000e+03,1.064943113414968110e+02
2.378000000000000000e+03,1.063345953534548158e+02
2.379000000000000000e+03,1.061726767269893514e+02
2.380000000000000000e+03,1.060093041373460068e+02
2.381000000000000000e+03,1.058429963645173189e+02
2.382000000000000000e+03,1.056744993014540910e+02
2.383000000000000000e+03,1.055038146161291337e+02
2.384000000000000000e+03,1.053309425928758145e+02
2.385000000000000000e+03,1.051566249778930313e+02
2.386000000000000000e+03,1.049793736537760651e+02
2.387000000000000000e+03,1.047999276684025745e+02
2.388000000000000000e+03,1.046190247526205042e+02
2.389000000000000000e+03,1.044359156768791479e+02
2.390000000000000000e+03,1.042498499517394777e+02
2.391000000000000000e+03,1.040623043670193226e+02
2.392000000000000000e+03,1.038732688541523999e+02
2.393000000000000000e+03,1.036812465268611732e+02
2.394000000000000000e+03,1.034877107349195597e+02
2.395000000000000000e+03,1.032919052652573981e+02
2.396000000000000000e+03,1.030945585657370174e+02
2.397000000000000000e+03,1.028949124557628068e+02
2.398000000000000000e+03,1.026929506837932848e+02
2.399000000000000000e+03,1.024893989811601358e+02
2.400000000000000000e+03,1.022834966118372648e+02
2.401000000000000000e+03,1.020752245716045934e+02
2.402000000000000000e+03,1.018660473946205940e+02
2.403000000000000000e+03,1.016537144481932700e+02
2.404000000000000000e+03,1.014404315347095746e+02
2.405000000000000000e+03,1.012246897607663954e+02
2.406000000000000000e+03,1.010072082705754184e+02
2.407000000000000000e+03,1.007879629575110414e+02
2.408000000000000000e+03,1.005661865138557403e+02
2.409000000000000000e+03,1.003433398184130851e+02
2.410000000000000000e+03,1.001179121363009017e+02
2.411000000000000000e+03,9.989136384128258328e+01
2.412000000000000000e+03,9.966218377459186684e+01
2.413000000000000000e+03,9.943183196080705955e+01
2.414000000000000000e+03,9.919953979478280814e+01
2.415000000000000000e+03,9.896528141010109891e+01
2.416000000000000000e+03,9.872977370351036086e+01
2.417000000000000000e+03,9.849224785025228357e+01
2.418000000000000000e+03,9.825342066043612022e+01
2.419000000000000000e+03,9.801252325102852581e+01
2.420000000000000000e+03,9.777101522886320595e+01
2.421000000000000000e+03,9.752738484915943218e+01
2.422000000000000000e+03,9.728234886024996797e+01
2.423000000000000000e+03,9.703662399400334948e+01
2.424000000000000000e+03,9.678869845231210434e+01
2.425000000000000000e+03,9.654003174005116250e+01
2.426000000000000000e+03,9.628985480409509989e+01
2.427000000000000000e+03,9.603814135423893106e+01
2.428000000000000000e+03,9.578560784089816593e+01
2.429000000000000000e+03,9.553222775991639537e+01
2.430000000000000000e+03,9.527723162488601361e+01
2.431000000000000000e+03,9.502133544233551277e+01
2.432000000000000000e+03,9.476451217490927093e+01
2.433000000000000000e+03,9.450673454315837319e+01
2.434000000000000000e+03,9.424871782622783201e+01
2.435000000000000000e+03,9.398894848671200464e+01
2.436000000000000000e+03,9.372888398048563374e+01
2.437000000000000000e+03,9.346775287629833429e+01
2.438000000000000000e+03,9.320626899619863082e+01
2.439000000000000000e+03,9.294366004167710571e+01
2.440000000000000000e+03,9.268063890136583893e+01
2.441000000000000000e+03,9.241717511532174001e+01
2.442000000000000000e+03,9.215323768156214612e+01
2.443000000000000000e+03,9.188805219508108735e+01
2.444000000000000000e+03,9.162307216488160577e+01
2.445000000000000000e+03,9.135826481901536056e+01
2.446000000000000000e+03,9.109211108829549630e+01
2.447000000000000000e+03,9.082680543902330328e+01
2.448000000000000000e+03,9.056082751439018352e+01
2.449000000000000000e+03,9.029414197563409061e+01
2.450000000000000000e+03,9.002819850254721246e+01
2.451000000000000000e+03,8.976147421646956559e+01
2.452000000000000000e+03,8.949541465434128895e+01
2.453000000000000000e+03,8.922849281955367928e+01
2.454000000000000000e+03,8.896215245403908511e+01
2.455000000000000000e+03,8.869560821788067528e+01
2.456000000000000000e+03,8.842955989413182749e+01
2.457000000000000000e+03,8.816396391826886259e+01
2.458000000000000000e+03,8.789803341743490250e+01
2.459000000000000000e+03,8.763172392429325441e+01
2.460000000000000000e+03,8.736647626021897395e+01
2.461000000000000000e+03,8.710150241247028191e+01
2.462000000000000000e+03,8.683601409541938665e+01
2.463000000000000000e+03,8.657219415036350085e+01
2.464000000000000000e+03,8.630776825820451847e+01
2.465000000000000000e+03,8.604417619050549604e+01
2.466000000000000000e+03,8.578062919753077153e+01
2.467000000000000000e+03,8.551782425365158247e+01
2.468000000000000000e+03,8.525571562415385074e+01
2.469000000000000000e+03,8.499425777329106779e+01
2.470000000000000000e+03,8.473266260296210817e+01
2.471000000000000000e+03,8.447237086670796202e+01
2.472000000000000000e+03,8.421259523316388140e+01
2.473000000000000000e+03,8.395329169897728150e+01
2.474000000000000000e+03,8.369441682532585958e+01
2.475000000000000000e+03,8.343667064272717937e+01
2.476000000000000000e+03,8.317926821351339584e+01
2.477000000000000000e+03,8.292291103678395814e+01
2.478000000000000000e+03,8.266755860503981523e+01
2.479000000000000000e+03,8.241317129734866853e+01
2.480000000000000000e+03,8.215896759848907038e+01
2.481000000000000000e+03,8.190639548887496346e+01
2.482000000000000000e+03,8.165467547954079919e+01
2.483000000000000000e+03,8.140377199237782690e+01
2.484000000000000000e+03,8.115365055997268939e+01
2.485000000000000000e+03,8.090502068998839036e+01
2.486000000000000000e+03,8.065785021876880023e+01
2.487000000000000000e+03,8.041136532914082125e+01
2.488000000000000000e+03,8.016627906733300790e+01
2.489000000000000000e+03,7.992182000869978253e+01
2.490000000000000000e+03,7.967870359761190002e+01
2.491000000000000000e+03,7.943764647119645872e+01
2.492000000000000000e+03,7.919713794213107860e+01
2.493000000000000000e+03,7.895789699086883218e+01
2.494000000000000000e+03,7.872027231950485771e+01
2.495000000000000000e+03,7.848394518881742954e+01
2.496000000000000000e+03,7.824911792021738677e+01
2.497000000000000000e+03,7.801569673829303042e+01
2.498000000000000000e+03,7.778381171190547150e+01
2.499000000000000000e+03,7.755337100563839670e+01
2.500000000000000000e+03,7.732450652958010551e+01
2.501000000000000000e+03,7.709720217606967196e+01
2.502000000000000000e+03,7.687151573917334701e+01
2.503000000000000000e+03,7.664743116191360173e+01
2.504000000000000000e+03,7.642500733323788609e+01
2.505000000000000000e+03,7.620430374200245183e+01
2.506000000000000000e+03,7.598523184678239772e+01
2.507000000000000000e+03,7.576800071358775313e+01
2.508000000000000000e+03,7.555252268499026513e+01
2.509000000000000000e+03,7.533878473578857893e+01
2.510000000000000000e+03,7.512692269622266394e+01
2.511000000000000000e+03,7.491692405977933333e+01
2.512000000000000000e+03,7.470885077814756414e+01
2.513000000000000000e+03,7.450254207479952129e+01
2.514000000000000000e+03,7.429820866423111170e+01
2.515000000000000000e+03,7.409583843925221913e+01
2.516000000000000000e+03,7.389534499781956356e+01
2.517000000000000000e+03,7.369679045828259234e+01
2.518000000000000000e+03,7.350016257887925519e+01
2.519000000000000000e+03,7.330552330032213604e+01
2.520000000000000000e+03,7.311286016021975342e+01
2.521000000000000000e+03,7.292216056407146141e+01
2.522000000000000000e+03,7.273348606249916770e+01
2.523000000000000000e+03,7.254674950082606699e+01
2.524000000000000000e+03,7.236201215959643207e+01
2.525000000000000000e+03,7.217933520051786900e+01
2.526000000000000000e+03,7.199863111879940902e+01
2.527000000000000000e+03,7.181988661930327567e+01
2.528000000000000000e+03,7.164323693184275044e+01
2.529000000000000000e+03,7.146852014791119245e+01
2.530000000000000000e+03,7.129579724863675949e+01
2.531000000000000000e+03,7.112505501959724086e+01
2.532000000000000000e+03,7.095628038818088612e+01
2.533000000000000000e+03,7.078946048207760100e+01
2.534000000000000000e+03,7.062465697546240051e+01
2.535000000000000000e+03,7.046170902137130554e+01
2.536000000000000000e+03,7.030067902228847743e+01
2.537000000000000000e+03,7.014162985184294996e+01
2.538000000000000000e+03,6.998440207855732353e+01
2.539000000000000000e+03,6.982905974256496506e+01
2.540000000000000000e+03,6.967559329812455360e+01
2.541000000000000000e+03,6.952399397383044288e+01
2.542000000000000000e+03,6.937417956535337282e+01
2.543000000000000000e+03,6.922629164457704576e+01
2.544000000000000000e+03,6.908017564843964919e+01
2.545000000000000000e+03,6.893582665089573425e+01
2.546000000000000000e+03,6.879331514731578068e+01
2.547000000000000000e+03,6.865256426822006119e+01
2.548000000000000000e+03,6.851349840627057119e+01
2.549000000000000000e+03,6.837619183844211079e+01
2.550000000000000000e+03,6.824057164182296731e+01
