# t, Delta(t)  [phase-difference convergence to Delta*]
3.910977744436109447e+02,5.608005140843199191e-03
3.920980245061265350e+02,5.608005140843199191e-03
3.930982745686421822e+02,5.608005140843199191e-03
3.940985246311578294e+02,5.608005140843199191e-03
3.950987746936734197e+02,5.608005140843199191e-03
3.960990247561890669e+02,5.608005140843199191e-03
3.970992748187047141e+02,5.608005140843199191e-03
3.980995248812203613e+02,5.608005140843199191e-03
3.990997749437359516e+02,5.608005140843199191e-03
4.001000250062515988e+02,5.608005140843199191e-03
4.011002750687672460e+02,5.608005140843199191e-03
4.021005251312828364e+02,5.608005140843199191e-03
4.031007751937984835e+02,5.608005140843199191e-03
4.041010252563141307e+02,5.608005140843199191e-03
4.051012753188297211e+02,5.608005140843199191e-03
4.061015253813453683e+02,5.608005140843199191e-03
4.071017754438610154e+02,5.608005140843199191e-03
4.081020255063766058e+02,5.608005140843199191e-03
4.091022755688922530e+02,5.608005140843199191e-03
4.101025256314079002e+02,5.608005140843199191e-03
4.111027756939234905e+02,5.608005140843199191e-03
4.121030257564391377e+02,5.608005140843199191e-03
4.131032758189547849e+02,5.608005140843199191e-03
4.141035258814703752e+02,5.608005140843199191e-03
4.151037759439860224e+02,5.608005140843199191e-03
4.161040260065016696e+02,5.608005140843199191e-03
4.171042760690172599e+02,5.608005140843199191e-03
4.181045261315329071e+02,5.608005140843199191e-03
4.191047761940485543e+02,5.608005140843199191e-03
4.201050262565641447e+02,5.608005140843199191e-03
4.211052763190797918e+02,5.608005140843199191e-03
4.221055263815954390e+02,5.608005140843199191e-03
4.231057764441110862e+02,5.608005140843199191e-03
4.241060265066266766e+02,5.608005140843199191e-03
4.251062765691423238e+02,5.608005140843199191e-03
4.261065266316579709e+02,5.608005140843199191e-03
4.271067766941735613e+02,5.608005140843199191e-03
4.281070267566892085e+02,5.608005140843199191e-03
4.291072768192048557e+02,5.608005140843199191e-03
4.301075268817204460e+02,5.608005140843199191e-03
4.311077769442360932e+02,5.608005140843199191e-03
4.321080270067517404e+02,5.608005140843199191e-03
4.331082770692673307e+02,5.608005140843199191e-03
4.341085271317829779e+02,5.608005140843199191e-03
4.351087771942986251e+02,5.608005140843199191e-03
4.361090272568142154e+02,5.608005140843199191e-03
4.371092773193298626e+02,5.608005140843199191e-03
4.381095273818455098e+02,5.608005140843199191e-03
4.391097774443611002e+02,5.608005140843199191e-03
4.401100275068767473e+02,5.608005140843199191e-03
4.411102775693923945e+02,5.608005140843199191e-03
4.421105276319079849e+02,5.608005140843199191e-03
4.431107776944236321e+02,5.608005140843199191e-03
4.441110277569392792e+02,5.608005140843199191e-03
4.451112778194548696e+02,5.608005140843199191e-03
4.461115278819705168e+02,5.608005140843199191e-03
4.471117779444861640e+02,5.608005140843199191e-03
4.481120280070017543e+02,5.608005140843199191e-03
4.491122780695174015e+02,5.608005140843199191e-03
4.501125281320330487e+02,5.608005140843199191e-03
4.511127781945486959e+02,5.608005140843199191e-03
4.521130282570642862e+02,5.608005140843199191e-03
4.531132783195799334e+02,5.608005140843199191e-03
4.541135283820955806e+02,5.608005140843199191e-03
4.551137784446111709e+02,5.608005140843199191e-03
4.561140285071268181e+02,5.608005140843199191e-03
4.571142785696424653e+02,5.608005140843199191e-03
4.581145286321580556e+02,5.608005140843199191e-03
4.591147786946737028e+02,5.608005140843199191e-03
4.601150287571893500e+02,5.608005140843199191e-03
4.611152788197049404e+02,5.608005140843199191e-03
4.621155288822205875e+02,5.608005140843199191e-03
4.631157789447362347e+02,5.608005140843199191e-03
4.641160290072518251e+02,5.608005140843199191e-03
4.651162790697674723e+02,5.608005140843199191e-03
4.661165291322831195e+02,5.608005140843199191e-03
4.671167791947987098e+02,5.608005140843199191e-03
4.681170292573143570e+02,5.608005140843199191e-03
4.691172793198300042e+02,5.608005140843199191e-03
4.701175293823455945e+02,5.608005140843199191e-03
4.711177794448612417e+02,5.608005140843199191e-03
4.721180295073768889e+02,5.608005140843199191e-03
4.731182795698924792e+02,5.608005140843199191e-03
4.741185296324081264e+02,5.608005140843199191e-03
4.751187796949237736e+02,5.608005140843199191e-03
4.761190297574394208e+02,5.608005140843199191e-03
4.771192798199550111e+02,5.608005140843199191e-03
4.781195298824706583e+02,5.608005140843199191e-03
4.791197799449863055e+02,5.608005140843199191e-03
4.801200300075018959e+02,5.608005140843199191e-03
4.811202800700175430e+02,5.608005140843199191e-03
4.821205301325331902e+02,5.608005140843199191e-03
4.831207801950487806e+02,5.608005140843199191e-03
4.841210302575644278e+02,5.608005140843199191e-03
4.851212803200800749e+02,5.608005140843199191e-03
4.861215303825956653e+02,5.608005140843199191e-03
4.871217804451113125e+02,5.608005140843199191e-03
4.881220305076269597e+02,5.608005140843199191e-03
4.891222805701425500e+02,5.608005140843199191e-03
4.901225306326581972e+02,5.608005140843199191e-03
4.911227806951738444e+02,5.608005140843199191e-03
4.921230307576894347e+02,5.608005140843199191e-03
4.931232808202050819e+02,5.608005140843199191e-03
4.941235308827207291e+02,5.608005140843199191e-03
4.951237809452363194e+02,5.608005140843199191e-03
4.961240310077519666e+02,5.608005140843199191e-03
4.971242810702676138e+02,5.608005140843199191e-03
4.981245311327832042e+02,5.608005140843199191e-03
4.991247811952988513e+02,5.608005140843199191e-03
5.001250312578144985e+02,5.608005140843199191e-03
5.011252813203301457e+02,5.608005140843199191e-03
5.021255313828457361e+02,5.608005140843199191e-03
5.031257814453613832e+02,5.608005140843199191e-03
5.041260315078770304e+02,5.608005140843199191e-03
5.051262815703926208e+02,5.608005140843199191e-03
5.061265316329082680e+02,5.608005140843199191e-03
5.071267816954239152e+02,5.608005140843199191e-03
5.081270317579395055e+02,5.608005140843199191e-03
5.091272818204551527e+02,5.608005140843199191e-03
5.101275318829707999e+02,5.608005140843199191e-03
5.111277819454863902e+02,5.608005140843199191e-03
